datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-12-03 10:47:00.000;K;PKW;FORD;VORSTERSTR.;;113140;;
2021-12-03 10:40:00.000;K;PKW;VW-VOLKSWAGEN;VORSTERSTR.;;329113;;
2021-12-03 10:40:00.000;K;PKW;VW-VOLKSWAGEN;VORSTERSTR.;;113140;;
2021-12-03 10:35:00.000;BP 9;PKW;MERCEDES;VORSTERSTR.;;113140;;
2021-12-03 10:35:00.000;K;PKW;MERCEDES;VORSTERSTR.;;141312;;
2021-12-03 10:35:00.000;AC;PKW;AUDI;VORSTERSTR.;;141312;;
2021-12-03 10:13:00.000;HH;PKW;FORD;VIETORSTR.;6;141312;141342;
2021-12-02 14:55:00.000;K;LKW;FIAT;KAPITELSTR.;16;142103;;
2021-12-02 14:55:00.000;K;PKW;VW-VOLKSWAGEN;KAPITELSTR.;;142103;;
2021-12-02 14:50:00.000;K;PKW;SKODA;BREUERSTR.;37-39;142103;;
2021-12-02 14:40:00.000;K;PKW;NISSAN;STEPRATHSTR.;16;142103;;
2021-12-03 11:26:00.000;GL;PKW;FORD;MARKT;18-22;142103;;
2021-12-03 12:00:00.000;K;PKW;OPEL;JOHANN-CLASSEN-STR.;;141245;;
2021-12-03 12:07:00.000;K;LKW;MERCEDES;JOHANN-CLASSEN-STR.;;141621;;
2021-12-03 12:12:00.000;K;PKW;FIAT;MANTEUFFELSTR.;7;141312;;
2021-12-03 12:38:00.000;GM;PKW;BMW;THUMBSTR.;26;141621;;
2021-12-03 13:40:00.000;K;PKW;VW-VOLKSWAGEN;STEPRATHSTR.;18;142103;;
2021-12-03 08:00:00.000;BN;PKW;BMW;THUMBSTR.;;112656;;
2021-12-03 13:50:00.000;K;PKW;ALFA-ROMEO;MARKT;26;141312;;
2021-12-03 13:57:00.000;K;PKW;TOYOTA;VEREINSSTR.;2;141312;;
2021-12-03 11:26:00.000;MO;PKW;VW-VOLKSWAGEN;MARKT;18-22;142103;;
2021-12-03 14:48:00.000;E;PKW;MERCEDES;NIESSENSTR.;;141245;;
2021-12-03 12:12:00.000;K;LKW;MERCEDES;MANTEUFFELSTR.;;112372;;
2021-12-01 07:45:00.000;K;PKW;MERCEDES;RIEHLER GÜRTEL;;141322;;
2021-12-01 08:05:00.000;K;PKW;TOYOTA;GARTHESTR.;16;141313;;
2021-12-01 08:05:00.000;ES;PKW;CHEVROLET;GARTHESTR.;18;141313;;
2021-12-01 08:05:00.000;KK;PKW;SKODA;GARTHESTR.;16;141313;;
2021-12-01 08:12:00.000;K;PKW;RENAULT;RIEHLER GÜRTEL;17;141322;;
2021-12-01 08:26:00.000;K;PKW;AUDI;RIEHLER GÜRTEL;;141245;;
2021-12-01 08:25:00.000;DN;PKW;OPEL;RIEHLER GÜRTEL;21;329610;112464;
2021-12-01 09:10:00.000;K;Sonstiges Fahrzeug;NULL;FLORASTR.;148;141315;;
2021-12-01 09:10:00.000;HF;PKW;VW-VOLKSWAGEN;FLORASTR.;148-150;112656;141314;
2021-12-01 10:40:00.000;M;PKW;BMW;BLÜCHERSTR.;18;141313;;
2021-12-03 14:28:00.000;HH;PKW;MINI;REMSCHEIDER STR.;70;141412;;
2021-12-03 14:12:00.000;K;PKW;CHEVROLET;BUCHFORSTSTR.;40;329113;;
2021-12-03 15:01:00.000;K;PKW;CITROEN;VORSTERSTR.;25;141312;;
2021-12-03 15:01:00.000;AC;PKW;VW-VOLKSWAGEN;VIETORSTR.;14-16;112454;;
2021-12-01 12:20:00.000;BN;PKW;MERCEDES;DOMSTR.;72;141325;;
2021-12-03 15:42:00.000;K;PKW;VW-VOLKSWAGEN;NEUERBURGSTR.;15;141312;;
