datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-05-12 07:28:00.000;HH;PKW;SMART;MERHEIMER PLATZ;;141312;;
2020-05-27 07:32:00.000;K;PKW;VW-VOLKSWAGEN;BERRENRATHER STR.;354;112454;;
2020-05-27 07:30:00.000;DU;PKW;VW-VOLKSWAGEN;KYLLBURGER STR.;;141312;;
2020-05-27 07:30:00.000;VEC;PKW;OPEL;KYLLBURGER STR.;;141312;;
2020-05-27 07:20:00.000;K;PKW;VW-VOLKSWAGEN;ARNULFSTR.;14;141312;;
2020-05-28 13:46:00.000;K;PKW;FORD;FLORENZER STR.;;141312;;
2020-05-28 13:41:00.000;K;PKW;MERCEDES;FLORENZER STR.;22;141312;;
2020-05-28 13:37:00.000;K;PKW;OPEL;FLORENZER STR.;32;113140;;
2020-05-28 13:37:00.000;K;PKW;RENAULT;FLORENZER STR.;32;113140;;
2020-05-28 13:37:00.000;K;PKW;SEAT;FLORENZER STR.;32;113140;;
2020-05-28 11:58:00.000;NE;PKW;RENAULT;FLORENZER STR.;84;112062;;
2020-05-28 11:58:00.000;K;PKW;HYUNDAI;ATHENER RING;10-12;112062;;
2020-05-28 11:58:00.000;BM;PKW;SEAT;ATHENER RING;10-12;112062;;
2020-05-28 11:58:00.000;EU;PKW;OPEL;ATHENER RING;10-12;112062;;
2020-05-28 11:50:00.000;K;PKW;TOYOTA;FLORENZER STR.;8-12;113140;;
2020-05-28 11:50:00.000;K;PKW;FORD;FLORENZER STR.;8-12;113140;;
2020-05-28 11:24:00.000;MG;PKW;SMART;LIVERPOOLER PLATZ;1-3;141312;;
2020-05-28 08:28:00.000;K;LKW;MERCEDES;LIVERPOOLER PLATZ;;910521;;
2020-05-28 10:19:00.000;K;PKW;FORD;SALZBURGER HOF;;141314;;
2020-05-28 11:12:00.000;K;PKW;FORD;LIVERPOOLER PLATZ;;112273;;
2020-05-28 11:06:00.000;K;PKW;VW-VOLKSWAGEN;LIVERPOOLER PLATZ;1-3;141312;112062;
2020-05-28 11:06:00.000;K;PKW;PEUGEOT;LIVERPOOLER PLATZ;;141312;;
2020-05-28 10:59:00.000;K;PKW;MERCEDES;TURKUPLATZ;;141313;141413;
2020-05-28 10:55:00.000;K;PKW;VW-VOLKSWAGEN;TURKUPLATZ;;141313;141413;116136
2020-05-28 10:35:00.000;K;PKW;VW-VOLKSWAGEN;TURKUPLATZ;;141313;141413;
2020-05-28 10:27:00.000;K;PKW;MERCEDES;TURKUPLATZ;;113140;;
2020-05-28 10:27:00.000;LEV;PKW;FORD;TURKUPLATZ;;113140;;
2020-05-28 10:24:00.000;FD;PKW;VW-VOLKSWAGEN;TURKUPLATZ;;113140;;
2020-05-28 10:27:00.000;BM;PKW;FIAT;TURKUPLATZ;;113140;;
2020-05-28 10:24:00.000;K;PKW;SKODA;TURKUPLATZ;;113140;;
2020-05-28 10:24:00.000;K;PKW;VW-VOLKSWAGEN;TURKUPLATZ;;113140;;
2020-05-28 08:33:00.000;K;PKW;MERCEDES;LIVERPOOLER PLATZ;1-3;141312;;
2020-05-28 08:30:00.000;BM;PKW;MERCEDES;LIVERPOOLER PLATZ;1-3;141312;;
2020-05-28 08:28:00.000;K;PKW;MERCEDES;LIVERPOOLER PLATZ;1-3;141312;;
2020-05-28 08:28:00.000;BM;PKW;FORD;LIVERPOOLER PLATZ;;141312;;
2020-05-28 08:28:00.000;K;PKW;FORD;LIVERPOOLER PLATZ;;141312;;
2020-05-28 08:20:00.000;VIE;PKW;BMW;FLORENZER STR.;2-6;141312;;
2020-05-28 08:18:00.000;K;PKW;AUDI;FLORENZER STR.;20;141322;;
2020-05-27 13:50:00.000;K;PKW;FORD;LILLER STR.;2;112062;;
2020-05-27 13:50:00.000;K;PKW;VW-VOLKSWAGEN;LILLER STR.;;112273;;
2020-05-27 13:50:00.000;7AZ2;PKW;MERCEDES;KOPENHAGENER STR.;1;141312;;
2020-05-27 11:12:00.000;BM;PKW;VW-VOLKSWAGEN;OSLOER STR.;3;141314;;
2020-05-27 11:10:00.000;K;PKW;VW-VOLKSWAGEN;OSLOER STR.;;141314;;
2020-05-27 13:30:00.000;K;PKW;FORD;SALZBURGER HOF;;141322;;
2020-05-27 13:20:00.000;K;PKW;SEAT;TURKUPLATZ;;113140;;
2020-05-27 13:20:00.000;HA;PKW;PORSCHE;TURKUPLATZ;;113140;;
2020-05-27 13:05:00.000;K;PKW;TOYOTA;ATHENER RING;10-12;112062;;
2020-05-27 13:05:00.000;K;PKW;BMW;FLORENZER STR.;82;112454;;
2020-05-27 13:03:00.000;BM;PKW;RENAULT;FLORENZER STR.;8-12;113140;;
2020-05-27 13:03:00.000;K;PKW;HONDA;FLORENZER STR.;2-6;141312;;
2020-05-27 11:19:00.000;BM;PKW;BMW;FLORENZER STR.;8-12;113142;;
2020-05-27 13:03:00.000;K;PKW;FORD;FLORENZER STR.;8-12;113140;;
2020-05-27 13:02:00.000;K;PKW;KIA;FLORENZER STR.;14-18;113140;;
2020-05-27 13:02:00.000;K;PKW;FIAT;FLORENZER STR.;20;141322;;
2020-05-27 13:02:00.000;K;PKW;FORD;FLORENZER STR.;22;141312;;
