datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-03-03 07:28:00.000;DU;PKW;OPEL;KOBURGER PLATZ;6;141312;;
2020-03-03 07:28:00.000;K;PKW;SEAT;GOTHAER PLATZ;;935921;;
2020-03-02 10:27:00.000;ME;PKW;FORD;BOCHUMER STR.;;141412;;
2020-03-02 10:27:00.000;M;PKW;FORD;BOCHUMER STR.;18;112402;;
2020-03-02 09:09:00.000;K;PKW;CHEVROLET;OLPENER STR.;120;141324;;
2020-03-02 10:10:00.000;K;PKW;OPEL;AN ST.ELISABETH;3;112402;141312;112042
2020-03-02 07:40:00.000;K;PKW;DACIA;WEIMARER STR.;32;141314;;
2020-03-02 07:35:00.000;K;PKW;SEAT;WEIMARER STR.;27;112272;;
2020-03-02 07:11:00.000;K;PKW;AUDI;GOTHAER PLATZ;4;112404;;
2020-03-02 07:11:00.000;K;PKW;FORD;GOTHAER PLATZ;;936121;;
2020-03-02 07:11:00.000;K;PKW;VW-VOLKSWAGEN;FRANKFURTER STR.;290;112404;;
2020-03-02 07:11:00.000;LEV;PKW;HONDA;FRANKFURTER STR.;290;112404;;
2020-03-02 08:15:00.000;K;PKW;AUDI;KISSINGER STR.;;141322;;
2020-03-02 08:15:00.000;K;PKW;VW-VOLKSWAGEN;KISSINGER STR.;4;141322;;
2020-03-02 08:26:00.000;K;PKW;MAZDA;BRÜCKENAUER STR.;;141312;112042;
2020-03-02 08:26:00.000;K;PKW;OPEL;BRÜCKENAUER STR.;;141312;;
2020-03-02 08:20:00.000;K;PKW;VW-VOLKSWAGEN;GERAER STR.;;112402;;
2020-03-02 08:02:00.000;SHG;PKW;MERCEDES;MÜNCHENER STR.;12;142103;;
2020-03-02 08:02:00.000;KLE;PKW;VW-VOLKSWAGEN;MÜNCHENER STR.;10;142103;;
2020-03-02 08:14:00.000;K;PKW;FORD;FULDAER STR.;2;329113;;
2020-03-02 08:10:00.000;K;PKW;MERCEDES;OLPENER STR.;61/63;142278;;
2020-03-02 07:35:00.000;K;PKW;OPEL;KULMBACHER STR.;2;112402;141312;
2020-03-02 07:40:00.000;K;PKW;OPEL;WEIMARER STR.;30;141312;;
2020-03-02 07:35:00.000;K;PKW;FIAT;APOLDAER WEG;;141310;;
2020-03-02 07:11:00.000;K;PKW;OPEL;ERFURTER STR.;32;112102;;
2020-03-02 07:11:00.000;K;PKW;VW-VOLKSWAGEN;FRANKFURTER STR.;290;329113;;
2020-03-03 11:53:00.000;K;PKW;FORD;RAVENSBURGER STR.;;112263;;
2020-03-03 12:00:00.000;K;PKW;BMW;SCHIEFERSBURGER WEG;;141312;;
2020-03-03 11:58:00.000;K;PKW;MERCEDES;SCHIEFERSBURGER WEG;;112273;;
2020-03-03 11:55:00.000;K;PKW;FORD;RAVENSBURGER STR.;67;112263;;
2020-03-03 11:59:00.000;K;PKW;BMW;GÖPPINGER STR.;;112273;;
2020-03-03 12:03:00.000;LEV;PKW;MAZDA;URACHER STR.;;112263;;
2020-03-03 08:08:00.000;K;PKW;BMW;GÖPPINGER STR.;;112265;;
2020-03-03 07:42:00.000;K;PKW;MERCEDES;LONGERICHER STR.;;112273;;
2020-03-03 07:44:00.000;K;PKW;SEAT;LONGERICHER STR.;;112273;;
2020-03-03 07:39:00.000;K;PKW;PORSCHE;AM BILDERSTÖCKCHEN;;112403;;
2020-03-03 07:48:00.000;K;PKW;AUDI;URACHER STR.;;112263;;
2020-03-03 07:54:00.000;BM;PKW;FORD;EBERSBACHER STR.;;112273;;
2020-03-03 07:46:00.000;BM;PKW;OPEL;REUTLINGER STR.;2;112273;;
2020-03-03 07:44:00.000;K;PKW;RENAULT;LONGERICHER STR.;7;141313;;
2020-03-03 07:08:00.000;K;PKW;FORD;HUNSRÜCKSTR.;1;141312;;
2020-03-03 07:03:00.000;GM;PKW;MERCEDES;REUTLINGER STR.;;141314;;
2020-03-03 08:01:00.000;K;PKW;FORD;REUTLINGER STR.;;112263;;
2020-03-03 09:01:00.000;K;PKW;VW-VOLKSWAGEN;AM BILDERSTÖCKCHEN;62;112403;;
2020-03-03 07:27:00.000;DO;PKW;TOYOTA;FRANKENTHALER STR.;;112403;;
2020-03-03 07:11:00.000;K;PKW;PORSCHE;FRANKENTHALER STR.;;112273;;
2020-03-03 07:11:00.000;K;PKW;VW-VOLKSWAGEN;FRANKENTHALER STR.;;112263;;
2020-03-03 07:25:00.000;MG;PKW;OPEL;LUDWIGSBURGER STR.;;112263;;
2020-03-03 07:20:00.000;K;PKW;SMART;BALINGER STR.;;112273;;
2020-03-03 07:21:00.000;K;PKW;MERCEDES;LUDWIGSBURGER STR.;;112273;;
2020-03-03 07:10:00.000;K;PKW;AUDI;OSTERATHER STR.;;141343;;
2020-03-03 07:14:00.000;BO;LKW;OPEL;ESCHER STR.;102;141313;;
2020-03-03 07:40:00.000;BM;PKW;MERCEDES;ALZEYER STR.;;112273;;
2020-03-03 07:35:00.000;K;PKW;BMW;HUNSRÜCKSTR.;;141312;;
2020-03-03 07:33:00.000;K;PKW;UNBEKANNT;HUNSRÜCKSTR.;;141313;;
2020-03-03 07:35:00.000;K;PKW;MERCEDES;HUNSRÜCKSTR.;14;141312;;
2020-03-03 07:35:00.000;M;PKW;MINI;HUNSRÜCKSTR.;14;141312;;
2020-03-03 07:35:00.000;K;PKW;OPEL;HUNSRÜCKSTR.;10;141312;;
2020-03-03 07:03:00.000;K;PKW;OPEL;SCHIEFERSBURGER WEG;105;112273;;
