datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-01-14 08:00:00.000;K;PKW;MERCEDES;HAINBUCHENWEG;2A;112403;;
2021-01-14 08:00:00.000;K;PKW;AUDI;HAINBUCHENWEG;;112402;;
2021-01-14 07:55:00.000;K;PKW;MERCEDES;AM ROSENHOF;5;141312;;
2021-01-14 07:50:00.000;K;PKW;FORD;GRÜNER BRUNNENWEG;30;112402;;
2021-01-14 07:40:00.000;K;PKW;VW-VOLKSWAGEN;ROCHUSSTR.;;141412;;
2021-01-14 07:30:00.000;K;PKW;TOYOTA;ÄUSSERE KANALSTR.;75C;141015;;
2021-01-14 07:30:00.000;K;PKW;VW-VOLKSWAGEN;ÄUSSERE KANALSTR.;75C;141015;;
2021-01-14 07:30:00.000;K;PKW;FORD;ÄUSSERE KANALSTR.;75C;141015;;
2021-01-14 07:19:00.000;K;PKW;VW-VOLKSWAGEN;ÄUSSERE KANALSTR.;;112272;;
2021-01-14 07:13:00.000;K;PKW;FIAT;TEICHSTR.;4;141312;;
2021-01-14 07:00:00.000;K;PKW;FORD;HEIMSTÄTTENWEG;2;141312;;
2021-01-14 07:00:00.000;NE;PKW;SKODA;HEIMSTÄTTENWEG;;141322;;
2021-01-14 07:00:00.000;K;PKW;CITROEN;HEIMSTÄTTENWEG;;141322;112372;112042
2021-01-14 07:00:00.000;BM;PKW;HYUNDAI;TEICHSTR.;;141312;;
2021-01-14 14:55:00.000;K;PKW;VW-VOLKSWAGEN;BUCHFORSTSTR.;;141322;;
2021-01-14 14:45:00.000;K;PKW;MERCEDES;MANTEUFFELSTR.;2;112402;;
2021-01-05 15:31:00.000;K;PKW;AUDI;LUXEMBURGER STR.;193;113140;;
2021-01-05 11:13:00.000;K;PKW;SKODA;GUSTAVSTR.;25;329119;;
2021-01-05 10:59:00.000;MTK;PKW;MINI;GUSTAVSTR.;54;141324;;
2021-01-05 15:10:00.000;K;PKW;SKODA;GUSTAVSTR.;56;141322;;
2021-01-05 15:27:00.000;K;PKW;VW-VOLKSWAGEN;REMIGIUSSTR.;21;141312;;
2021-01-05 15:34:00.000;BM;PKW;VW-VOLKSWAGEN;LUXEMBURGER STR.;124-136;141621;;
2021-01-05 15:34:00.000;BM;PKW;VW-VOLKSWAGEN;LUXEMBURGER STR.;124-136;141322;;
2021-01-05 14:59:00.000;RE;PKW;VW-VOLKSWAGEN;KREUTZERSTR.;;112113;;
2021-01-05 14:59:00.000;RA;PKW;OPEL;KREUTZERSTR.;;937221;;
2021-01-05 14:53:00.000;SO;PKW;MERCEDES;EINTRACHTSTR.;2;141313;;
2021-01-05 15:12:00.000;K;PKW;BMW;LUDOLF-CAMPHAUSEN-STR.;;112402;;
2021-01-05 14:55:00.000;HH;PKW;FIAT;EIGELSTEIN;78;141322;;
2021-01-05 14:56:00.000;K;PKW;MERCEDES;GIESSENER STR.;40;141312;;
2021-01-04 07:49:00.000;WIL;PKW;FORD;STAMMSTR.;99;112402;;
2021-01-04 07:35:00.000;K;PKW;VW-VOLKSWAGEN;STAMMSTR.;;112263;;
2021-01-04 07:15:00.000;K;PKW;SMART;MERKENSSTR.;;112263;;
2021-01-04 07:15:00.000;SU;PKW;SEAT;SIEMENSSTR.;;112273;;
2021-01-04 07:02:00.000;K;PKW;AUDI;SIEMENSSTR.;;112403;;
2021-01-04 07:02:00.000;K;PKW;VW-VOLKSWAGEN;EICHENDORFFSTR.;;141245;;
2021-01-04 07:02:00.000;K;PKW;AUDI;SIEMENSSTR.;;141312;;
2021-01-04 07:02:00.000;K;PKW;MERCEDES;GROLMANSTR.;;141312;112042;
2021-01-04 07:02:00.000;K;PKW;HYUNDAI;PARKGÜRTEL;9;141245;;
2021-01-04 07:02:00.000;K;PKW;FORD;PARKGÜRTEL;9;141342;;
2021-01-04 07:00:00.000;K;PKW;SMART;PARKGÜRTEL;;141245;;
2021-01-04 07:00:00.000;K;PKW;VW-VOLKSWAGEN;ARNIMSTR.;2A;141312;;
2021-01-04 07:00:00.000;K;PKW;SKODA;ARNIMSTR.;2A;141312;;
2021-01-04 21:58:00.000;K;PKW;BMW;GROSSE BRINKGASSE;2-4;141312;;
2021-01-04 21:18:00.000;K;PKW;MERCEDES;AM RÖMERTURM;;927421;;
2021-01-04 21:06:00.000;EU;PKW;AUDI;MAGNUSSTR.;13;113140;;
2021-01-04 21:06:00.000;K;PKW;VW-VOLKSWAGEN;MAGNUSSTR.;11-13;113140;;
2021-01-04 20:58:00.000;K;PKW;MAZDA;PALMSTR.;31;141312;;
2021-01-04 20:48:00.000;K;PKW;VW-VOLKSWAGEN;MITTELSTR.;44-46;113140;;
2021-01-04 20:41:00.000;HH;PKW;SEAT;APOSTELNKLOSTER;13/15;113140;;
2021-01-04 18:32:00.000;LEV;PKW;OLDSMOBILE;GLOCKENGASSE;;113140;;
2021-01-04 17:37:00.000;K;PKW;OPEL;HOHENZOLLERNRING;50;113140;;
2021-01-04 17:37:00.000;BM;PKW;BMW;HOHENZOLLERNRING;46;113140;;
2021-01-04 08:00:00.000;K;PKW;RENAULT;LUKASSTR.;6;141313;;
2021-01-04 08:16:00.000;AW;PKW;CHRYSLER;GRAEFFSTR.;;112403;112373;112113
2021-01-04 08:30:00.000;HH;PKW;BMW;GUTENBERGSTR.;128;112404;141314;
2021-01-04 10:28:00.000;K;PKW;KIA;HERKULESSTR.;29;113140;;
2021-01-04 10:35:00.000;SI;PKW;SEAT;GRAEFFSTR.;16-18;113140;;
2021-01-04 10:32:00.000;K;PKW;SMART;GRAEFFSTR.;2;113140;;
2021-01-04 10:41:00.000;ME;PKW;RENAULT;GRAEFFSTR.;39;113140;;
