datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-07-09 08:25:00.000;K;PKW;VW-VOLKSWAGEN;REGENTENSTR.;36;142103;;
2021-07-09 08:25:00.000;K;PKW;VW-VOLKSWAGEN;REGENTENSTR.;34;142103;;
2021-07-09 08:25:00.000;K;PKW;DACIA;REGENTENSTR.;25-27;329113;;
2021-07-09 08:16:00.000;K;PKW;DACIA;BUCHHEIMER STR.;25-27;141322;;
2021-07-09 08:16:00.000;TM63;PKW;SEAT;BUCHHEIMER STR.;23;141322;;
2021-07-09 08:07:00.000;ST;PKW;BMW;FERRENBERGSTR.;12;329610;;
2021-07-13 09:35:00.000;LB;PKW;VW-VOLKSWAGEN;MÜLHEIMER FREIHEIT;29;141313;;
2021-07-13 09:35:00.000;ME;PKW;FORD;MÜLHEIMER FREIHEIT;29;141313;;
2021-07-13 08:25:00.000;BOR;PKW;CHEVROLET;ZEHNTSTR.;115;142252;;
2021-07-13 08:25:00.000;EN;PKW;VW-VOLKSWAGEN;ZEHNTSTR.;26;142252;;
2021-07-13 08:15:00.000;OE;PKW;FORD;HOLWEIDER STR.;112;142252;;
2021-07-13 08:15:00.000;K;PKW;TOYOTA;HOLWEIDER STR.;;142252;;
2021-07-13 08:15:00.000;K;PKW;VW-VOLKSWAGEN;HOLWEIDER STR.;82;142252;;
2021-07-13 08:10:00.000;K;PKW;MERCEDES;HOLWEIDER STR.;82;142252;;
2021-07-13 08:10:00.000;K;PKW;BMW;HOLWEIDER STR.;78;112042;142252;
2021-07-13 08:10:00.000;K;PKW;VW-VOLKSWAGEN;HOLWEIDER STR.;79;142252;;
2021-07-13 08:10:00.000;K;PKW;AUDI;HOLWEIDER STR.;75;112042;142252;
2021-07-13 08:10:00.000;D;PKW;CHEVROLET;HOLWEIDER STR.;71-73;142252;;
2021-07-13 08:05:00.000;K;PKW;OPEL;HOLWEIDER STR.;44;142252;;
2021-07-13 08:05:00.000;K;PKW;CITROEN;HOLWEIDER STR.;40;142252;;
2021-07-13 08:01:00.000;DU;PKW;PORSCHE;HOLWEIDER STR.;49-51;142252;;
2021-07-13 08:01:00.000;K;PKW;CITROEN;HOLWEIDER STR.;35-37;142252;;
2021-07-12 14:31:00.000;OE;PKW;MERCEDES;GRAF-ADOLF-STR.;60;113140;;
2021-07-12 14:28:00.000;K;PKW;AUDI;GRAF-ADOLF-STR.;73;141245;937221;112402
2021-07-12 14:28:00.000;EL;PKW;FORD;GRAF-ADOLF-STR.;;141245;;
2021-07-12 14:22:00.000;K;PKW;DACIA;GRAF-ADOLF-STR.;50;113140;;
2021-07-12 14:10:00.000;K;Anhänger ohne Zugfahrzeug;UNBEKANNT;BERTOLDISTR.;;141312;;
2021-07-12 13:15:00.000;K;PKW;VW-VOLKSWAGEN;JAN-WELLEM-STR.;;141312;;
2021-07-12 12:57:00.000;K;PKW;BMW;EULENBERGSTR.;4-6;141313;112042;
2021-07-12 12:45:00.000;K;PKW;FORD;MÜNDELSTR.;2;113140;;
2021-07-12 12:40:00.000;LEV;LKW;VW-VOLKSWAGEN;MÜNDELSTR.;;113140;;
2021-07-12 12:26:00.000;K;PKW;FORD;MÜNDELSTR.;;113140;;
2021-07-12 12:20:00.000;K;PKW;FORD;MONTANUSSTR.;113;141245;;
2021-07-12 12:15:00.000;LEV;PKW;BMW;MONTANUSSTR.;93;141322;;
2021-07-12 12:07:00.000;HH;PKW;OPEL;MONTANUSSTR.;61;141322;;
2021-07-12 12:07:00.000;K;PKW;SMART;MONTANUSSTR.;49;141322;;
2021-07-12 12:07:00.000;DO;PKW;BMW;MONTANUSSTR.;43;141322;;
2021-07-12 11:55:00.000;K;PKW;MERCEDES;FRANKFURTER STR.;70;141322;;
2021-07-12 11:51:00.000;BM;PKW;MERCEDES;WIESBADENER STR.;;141322;;
2021-07-12 11:45:00.000;K;PKW;AUDI;FRANKFURTER STR.;54;141322;;
2021-07-12 11:38:00.000;SU;PKW;FORD;FRANKFURTER STR.;38;141322;;
2021-07-12 11:06:00.000;K;PKW;FORD;FRANKFURTER STR.;26;141322;;
2021-07-12 10:56:00.000;BM;LKW;MERCEDES;EULENBERGSTR.;;937221;141310;
2021-07-12 10:45:00.000;K;PKW;RENAULT;EULENBERGSTR.;8;141323;;
2021-07-12 10:45:00.000;HH;PKW;IVECO;EULENBERGSTR.;;141312;;
2021-07-12 10:45:00.000;K;PKW;OPEL;EULENBERGSTR.;;141312;937221;
2021-07-12 10:36:00.000;K;PKW;TOYOTA;JAN-WELLEM-STR.;;113140;;
2021-07-12 10:20:00.000;K;PKW;TOYOTA;JAN-WELLEM-STR.;;113140;;
2021-07-08 22:05:00.000;K;PKW;VW-VOLKSWAGEN;AELTGEN-DÜNWALD-STR.;21;112412;;
