datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-11-11 13:47:00.000;GM;PKW;VW-VOLKSWAGEN;STEINACKERSTR.;;141312;;
2020-11-11 14:02:00.000;K;PKW;MERCEDES;KAISERSTR.;37;142273;112402;
2020-11-11 14:00:00.000;K;PKW;PEUGEOT;KAISERSTR.;;141310;;
2020-11-11 10:05:00.000;K;PKW;LEXUS;BIELEFELDER STR. PO;;112273;937221;
2020-11-11 10:18:00.000;K;PKW;PEUGEOT;BONNER STR. PO;;927421;;
2020-11-11 10:49:00.000;K;PKW;VW-VOLKSWAGEN;URBACHER WEG PO;;141310;112050;
2020-11-11 10:51:00.000;SU;PKW;AUDI;URBACHER WEG PO;35;141312;;
2020-11-11 10:52:00.000;K;PKW;HYUNDAI;HAUPTSTR. PO;463A;112402;;
2020-11-11 10:59:00.000;K;PKW;SEAT;HAUPTSTR. PO;364;141312;;
2020-11-11 10:59:00.000;K;PKW;MERCEDES;HAUPTSTR. PO;329;141312;;
2020-11-11 09:41:00.000;K;PKW;AUDI;BEETHOVENSTR. PO;;112372;;
2020-11-11 09:53:00.000;K;PKW;PEUGEOT;BONNER STR. PO;50;141245;;
2020-11-11 07:26:00.000;K;PKW;CITROEN;STERNWEG;;141310;;
2020-11-11 07:24:00.000;K;PKW;VW-VOLKSWAGEN;STERNWEG;27;141312;;
2020-11-11 07:24:00.000;K;PKW;VW-VOLKSWAGEN;STERNWEG;29;141312;;
2020-11-11 07:24:00.000;K;PKW;NISSAN;STERNWEG;29;141312;;
2020-11-11 07:22:00.000;K;PKW;AUDI;STERNWEG;29;141310;;
2020-11-11 07:24:00.000;K;PKW;FORD;STERNWEG;29;141312;;
2020-11-11 07:23:00.000;K;PKW;RENAULT;STERNWEG;29;141312;;
2020-11-11 07:28:00.000;K;PKW;FORD;AKAZIENWEG PO;17A;141312;;
2020-11-11 07:36:00.000;K;PKW;FORD;FRIEDENSSTR. PO;42;141312;;
2020-11-04 06:52:00.000;SG;PKW;FORD;VEREINSSTR.;24;112402;;
2020-11-04 06:52:00.000;K;PKW;MERCEDES;FALCKENSTEINSTR.;4;112402;142272;
2020-11-04 06:52:00.000;K;PKW;SMART;FALCKENSTEINSTR.;12;112402;142272;
2020-11-04 06:45:00.000;K;PKW;FIAT;MANTEUFFELSTR.;;112402;;
2020-11-04 06:45:00.000;K;PKW;KIA;REMSCHEIDER STR.;32;141312;;
2020-11-04 06:45:00.000;K;PKW;FORD;REMSCHEIDER STR.;28;141312;;
2020-11-04 06:45:00.000;K;PKW;VW-VOLKSWAGEN;MANTEUFFELSTR.;13;112402;;
2020-11-04 06:45:00.000;K;PKW;VW-VOLKSWAGEN;REMSCHEIDER STR.;22;141312;;
2020-11-04 06:45:00.000;BO;PKW;TOYOTA;REMSCHEIDER STR.;22;141312;;
2020-11-03 15:10:00.000;K;PKW;VW-VOLKSWAGEN;PETER-STÜHLEN-STR.;126;112402;;
2020-11-03 10:31:00.000;K;PKW;FIAT;DILLENBURGER STR.;25;113143;;
2020-11-03 10:40:00.000;K;PKW;VW-VOLKSWAGEN;SIEVERSSTR.;;112402;;
2020-11-03 10:31:00.000;K;PKW;MINI;DILLENBURGER STR.;25;113140;;
2020-11-03 09:40:00.000;K;PKW;DACIA;THUMBSTR.;59;141322;;
2020-11-03 08:18:00.000;K;PKW;AUDI;SIEVERSSTR.;;112210;;
2020-11-03 09:33:00.000;K;PKW;BMW;BUCHFORSTSTR.;;141322;;
2020-11-03 09:32:00.000;GL;PKW;VW-VOLKSWAGEN;JOHANN-CLASSEN-STR.;;141322;112042;
2020-11-03 09:25:00.000;BM;PKW;RENAULT;STEINMETZSTR.;;937221;;
2020-11-03 09:25:00.000;K;PKW;RENAULT;STEINMETZSTR.;;937221;;
2020-11-03 09:05:00.000;SL;PKW;TOYOTA;JOSEPHSKIRCHSTR.;45;142103;;
2020-11-03 09:05:00.000;K;PKW;FORD;KAPITELSTR.;20;142103;;
2020-11-03 09:05:00.000;HH;PKW;MERCEDES;KAPITELSTR.;16/18;142103;;
2020-11-03 07:47:00.000;SU;PKW;KIA;BREUERSTR.;33;142103;;
2020-11-03 07:47:00.000;KK;PKW;RENAULT;BREUERSTR.;35;142103;;
2020-11-03 07:20:00.000;K;PKW;PORSCHE;REMSCHEIDER STR.;;141245;;
2020-11-03 07:12:00.000;K;PKW;OPEL;REMSCHEIDER STR.;88;141312;;
2020-11-03 07:12:00.000;K;PKW;RENAULT;EYTHSTR.;;142103;;
2020-11-03 07:12:00.000;BN;PKW;FORD;EYTHSTR.;133;142103;;
2020-11-03 07:12:00.000;K;PKW;BMW;EYTHSTR.;;142103;;
2020-11-03 07:12:00.000;K;PKW;OPEL;EYTHSTR.;;142103;;
2020-11-03 07:12:00.000;DN;PKW;OPEL;EYTHSTR.;;142103;;
2020-11-03 07:12:00.000;SU;PKW;BMW;LÜTTRINGHAUSER STR.;59;141312;;
2020-11-03 07:06:00.000;K;PKW;OPEL;BUCHFORSTSTR.;;112272;;
2020-11-03 07:06:00.000;K;PKW;MERCEDES;BUCHFORSTSTR.;;141245;;
2020-11-04 09:30:00.000;K;PKW;NISSAN;HOHENSTAUFENRING;61;141322;;
2020-11-03 12:20:00.000;K;PKW;VW-VOLKSWAGEN;AACHENER STR.;33;141323;;
2020-11-03 12:20:00.000;K;PKW;OPEL;AACHENER STR.;33;141323;;
2020-11-03 07:06:00.000;K;PKW;SKODA;BUCHFORSTSTR.;117;141342;;
2020-11-03 07:06:00.000;M;PKW;MINI;BUCHFORSTSTR.;130;141342;;
2020-11-03 07:02:00.000;K;PKW;OPEL;SOLINGER STR.;12;112402;;
2020-11-03 07:02:00.000;K;PKW;MERCEDES;SOLINGER STR.;10;112402;;
2020-11-03 06:56:00.000;K;PKW;TOYOTA;REMSCHEIDER STR.;38;141312;;
2020-11-03 06:56:00.000;K;PKW;OPEL;REMSCHEIDER STR.;32;141312;;
2020-11-03 06:56:00.000;K;PKW;VW-VOLKSWAGEN;MANTEUFFELSTR.;13;112402;;
2020-11-03 06:51:00.000;K;PKW;MERCEDES;BERTRAMSTR.;;112272;;
2020-11-03 06:51:00.000;K;PKW;OPEL;BERTRAMSTR.;;141245;;
2020-11-02 14:55:00.000;K;PKW;BMW;JOSEPHSKIRCHSTR.;31;142103;;
2020-11-02 12:55:00.000;NE;PKW;SKODA;CORKSTR.;13/17;112402;;
2020-11-02 12:55:00.000;K;PKW;AUDI;CORKSTR.;23;142103;;
2020-11-02 12:50:00.000;K;PKW;NISSAN;PETER-STÜHLEN-STR.;;141245;;
2020-11-02 09:03:00.000;K;PKW;OPEL;KAPITELSTR.;;142103;;
2020-11-02 09:59:00.000;K;PKW;BMW;THUMBSTR.;57;141322;;
2020-11-02 09:52:00.000;K;PKW;FORD;VEREINSSTR.;28;112402;;
2020-11-03 13:12:00.000;GL;PKW;SEAT;BRÜSSELER STR.;1;141322;;
2020-11-03 12:35:00.000;K;PKW;FORD;ENGELBERTSTR.;55;141322;;
2020-11-03 12:12:00.000;BM;PKW;RENAULT;AACHENER STR.;49-51;141312;;
2020-11-03 11:55:00.000;K;PKW;OPEL;AACHENER STR.;67-69;141322;;
2020-11-03 12:02:00.000;K;PKW;RENAULT;AACHENER STR.;65;113140;;
2020-11-03 09:15:00.000;BIT;PKW;SMART;HÖFESTR.;25;141313;;
2020-11-03 09:03:00.000;K;PKW;NISSAN;KAPITELSTR.;;142103;;
2020-11-03 09:01:00.000;K;PKW;BMW;VORSTERSTR.;23;141312;;
2020-11-03 07:06:00.000;K;PKW;VW-VOLKSWAGEN;BUCHFORSTSTR.;122;141342;;
2020-11-03 07:47:00.000;K;PKW;FORD;BREUERSTR.;41;142103;;
