datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-09-10 10:05:00.000;GL;PKW;BMW;TITUSSTR.;20;113144;;
2020-09-10 10:05:00.000;K;PKW;AUDI;TITUSSTR.;20;113144;;
2020-09-10 10:05:00.000;K;PKW;TOYOTA;TITUSSTR.;16-18;113144;;
2020-09-10 10:05:00.000;K;PKW;MERCEDES;TITUSSTR.;16-18;113144;;
2020-09-10 10:05:00.000;NE;PKW;FORD;TITUSSTR.;16-18;113144;;
2020-09-10 10:05:00.000;BM;PKW;BMW;TITUSSTR.;16-18;113144;;
2020-09-10 10:05:00.000;DAU;PKW;MINI;TITUSSTR.;12;113144;;
2020-09-10 10:15:00.000;K;PKW;RENAULT;TITUSSTR.;12;113144;;
2020-09-10 10:15:00.000;K;PKW;PEUGEOT;TITUSSTR.;10;113144;;
2020-09-10 10:15:00.000;K;PKW;VW-VOLKSWAGEN;TITUSSTR.;8;113144;;
2020-09-10 10:28:00.000;KG;PKW;FORD;TITUSSTR.;4;113144;;
2020-09-10 10:28:00.000;DD;PKW;SUBARU;TITUSSTR.;6;113144;;
2020-09-10 12:20:00.000;K;PKW;FERRARI;ALTEBURGER STR.;71-73;141245;;
2020-09-10 11:15:00.000;K;PKW;MERCEDES;ALTEBURGER STR.;40;113140;;
2020-09-10 11:10:00.000;D;PKW;MERCEDES;ALTEBURGER STR.;53;113140;;
2020-09-10 11:10:00.000;K;PKW;MERCEDES;ALTEBURGER STR.;53;113140;;
2020-09-10 11:00:00.000;B;PKW;RENAULT;TEUTOBURGER STR.;34-36;113140;;
2020-09-10 11:00:00.000;GL;PKW;SUZUKI;TEUTOBURGER STR.;38;113140;;
2020-09-10 11:00:00.000;CW;PKW;AUDI;TEUTOBURGER STR.;40;113140;;
2020-09-11 11:03:00.000;K;PKW;VW-VOLKSWAGEN;NEUSSER STR.;207-209;113140;;
2020-09-11 11:12:00.000;K;PKW;FORD;NEUSSER STR.;210-212;142273;141313;116136
2020-09-11 11:15:00.000;LÖ;PKW;AUDI;NEUSSER STR.;222-224;910321;;
2020-09-11 13:40:00.000;K;PKW;CHEVROLET;NEUSSER STR.;377-379;113140;;
2020-09-11 13:43:00.000;K;PKW;FORD;NEUSSER STR.;355;113140;;
2020-09-11 14:42:00.000;WES;PKW;VW-VOLKSWAGEN;NEUSSER STR.;315;113140;;
2020-09-11 14:45:00.000;K;PKW;MERCEDES;NEUSSER STR.;303;113140;;
2020-09-11 14:47:00.000;K;PKW;HONDA;NEUSSER STR.;284-286;113140;;
2020-09-11 14:48:00.000;K;PKW;PEUGEOT;NEUSSER STR.;278;113140;;
2020-09-11 14:48:00.000;NE;PKW;SKODA;NEUSSER STR.;226-276;113140;;
2020-09-11 15:42:00.000;BN;PKW;HYUNDAI;NEUSSER STR.;222;910321;;
2020-09-17 14:55:00.000;K;PKW;FIAT;VORSTERSTR.;;113140;;
2020-09-17 10:59:00.000;K;PKW;VW-VOLKSWAGEN;GLEUELER STR.;238;141312;;
2020-09-17 11:10:00.000;K;PKW;VW-VOLKSWAGEN;ROBERT-KOCH-STR.;;113140;;
2020-09-17 11:10:00.000;K;PKW;FORD;ROBERT-KOCH-STR.;;113140;;
2020-09-17 12:05:00.000;K;PKW;VW-VOLKSWAGEN;LUXEMBURGER STR.;345;113140;;
2020-09-17 12:05:00.000;K;PKW;AUDI;LUXEMBURGER STR.;345;113140;;
2020-09-17 12:05:00.000;K;PKW;VW-VOLKSWAGEN;LUXEMBURGER STR.;345;113140;;
2020-09-17 12:05:00.000;LEV;PKW;AUDI;LUXEMBURGER STR.;341;113140;;
2020-09-17 12:15:00.000;K;PKW;MERCEDES;LUXEMBURGER STR.;319A;113140;;
2020-09-17 12:15:00.000;K;PKW;MERCEDES;LUXEMBURGER STR.;319A;113140;;
2020-09-17 12:15:00.000;MR;PKW;MERCEDES;LUXEMBURGER STR.;315;141322;;
2020-09-17 12:15:00.000;K;PKW;FORD;LUXEMBURGER STR.;315;141322;;
2020-09-17 12:50:00.000;K;PKW;NISSAN;KERPENER STR.;;112293;;
