datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-04-12 13:18:00.000;BM;PKW;CUPRA;PETER-WELTER-PLATZ;;113140;;
2021-04-12 13:05:00.000;K;PKW;FORD;RHEINGASSE;18-20;113140;;
2021-04-12 11:43:00.000;SU;PKW;FORD;AM MALZBÜCHEL;1;113140;;
2021-04-12 11:20:00.000;BM;PKW;MERCEDES;MARIENPLATZ;17-19;113140;;
2021-04-12 11:02:00.000;K;PKW;DACIA;MARIENPLATZ;12;113141;;
2021-04-12 11:20:00.000;BM;PKW;MERCEDES;MARIENPLATZ;20;113140;;
2021-04-12 10:45:00.000;BM;LKW;FORD;MARIENPLATZ;9;113141;;
2021-04-12 18:10:00.000;BOR;PKW;RENAULT;LOKOMOTIVSTR.;122;142103;;
2021-04-12 15:19:00.000;K;PKW;LAND-ROVER;AACHENER STR.;402;141203;;
2021-04-12 15:11:00.000;K;PKW;BMW;AACHENER STR.;497-501;113140;;
2021-04-12 15:11:00.000;K;PKW;HYUNDAI;AACHENER STR.;497-501;113140;;
2021-04-12 15:11:00.000;HB;PKW;FORD;AACHENER STR.;495;113140;;
2021-04-12 15:11:00.000;K;PKW;LAND-ROVER;AACHENER STR.;495;113140;;
2021-04-12 15:04:00.000;SU;PKW;FORD;AACHENER STR.;493;113140;;
2021-04-12 15:04:00.000;K;PKW;FORD;AACHENER STR.;493;113140;;
2021-04-12 15:04:00.000;K;PKW;OPEL;AACHENER STR.;491;113140;;
2021-04-12 15:04:00.000;K;PKW;BMW;AACHENER STR.;489;113140;;
2021-04-12 15:04:00.000;K;PKW;KIA;AACHENER STR.;489;113140;;
2021-04-12 14:52:00.000;K;PKW;MERCEDES;AACHENER STR.;486;112402;;
2021-04-12 14:52:00.000;GM;PKW;VOLVO;AACHENER STR.;485;113140;;
2021-04-12 14:52:00.000;K;PKW;SMART;AACHENER STR.;485;113140;;
2021-04-12 14:52:00.000;KLE;PKW;MERCEDES;AACHENER STR.;483;112402;;
2021-04-12 14:52:00.000;MSP;PKW;MERCEDES;AACHENER STR.;483;113140;;
2021-04-12 14:52:00.000;K;PKW;VW-VOLKSWAGEN;AACHENER STR.;457;113140;;
2021-04-15 13:55:00.000;K;LKW;MERCEDES;RUDOLFPLATZ;4;141106;;
2021-04-15 12:10:00.000;NE;PKW;VW-VOLKSWAGEN;SALOMONSGASSE;6;141106;;
2021-04-15 10:49:00.000;K;LKW;MERCEDES;QUATERMARKT;;141313;112402;116136
2021-04-15 11:13:00.000;K;PKW;MERCEDES;QUATERMARKT;;141312;;
2021-04-15 10:49:00.000;ME;LKW;FIAT;QUATERMARKT;;112402;;
2021-04-13 09:28:00.000;RS;PKW;BMW;DELLBRÜCKER HAUPTSTR.;75;113140;;
2021-04-13 09:18:00.000;K;PKW;CHEVROLET;AN DER KEMPERWIESE;2B;112273;;
2021-04-13 09:31:00.000;K;PKW;FORD;DELLBRÜCKER HAUPTSTR.;80;113140;;
2021-04-13 09:31:00.000;K;PKW;AUDI;DELLBRÜCKER HAUPTSTR.;85-87;113140;;
2021-04-13 09:31:00.000;K;PKW;SKODA;DELLBRÜCKER HAUPTSTR.;93;113140;;
2021-04-13 09:31:00.000;K;PKW;MERCEDES;DELLBRÜCKER HAUPTSTR.;97-99;113140;;
2021-04-13 09:51:00.000;GL;PKW;VW-VOLKSWAGEN;VON-DER-LEYEN-STR.;57;141310;;
2021-04-13 09:54:00.000;K;PKW;RENAULT;VON-QUADT-STR.;68;141312;;
2021-04-13 09:57:00.000;K;PKW;FIAT;DELLBRÜCKER HAUPTSTR.;135;112402;141118;
2021-04-13 09:57:00.000;K;PKW;HYUNDAI;DELLBRÜCKER HAUPTSTR.;133;141119;;
2021-04-15 10:49:00.000;ME;LKW;FIAT;QUATERMARKT;;112402;;
