strasse;hausnummer;Latitude;Longitude
RICHARD-BYRD-STR.;20;50.98908;6.88858
RICHARD-BYRD-STR.;21;50.98805;6.88455
RICHARD-BYRD-STR.;27;50.98879;6.88662
RICHARD-BYRD-STR.;29;50.98894;6.88696
RICHARD-BYRD-STR.;31;50.98919;6.88754
RICHARD-BYRD-STR.;33;50.98938;6.88786
RICHARD-BYRD-STR.;37;50.98954;6.88893
RICHARD-BYRD-STR.;4;50.98656;6.88576
RICHARD-BYRD-STR.;43-43A;50.99028;6.88994
RICHARD-BYRD-STR.;4-6;50.98656;6.88576
RICHARD-BYRD-STR.;6;50.98704;6.88501
RICHARD-BYRD-STR.;6-6A;50.98728;6.88449
RICHARD-BYRD-STR.;6A;50.98728;6.88449
RICHARD-BYRD-STR.;6A-6;50.98728;6.88449
RICHARD-BYRD-STR.;77;50.98877;6.88707
RICHARD-BYRD-STR.;;50.98877;6.88707
RICHARD-LANDSBERG-WEG;11-13;50.8725;7.08478
RICHARD-LANDSBERG-WEG;13;50.8725;7.08469
RICHARD-LANDSBERG-WEG;19;50.87252;7.08426
RICHARD-LANDSBERG-WEG;19-21;50.87252;7.08426
RICHARD-LANDSBERG-WEG;2;50.87263;7.08545
RICHARD-LANDSBERG-WEG;4;50.87266;7.08469
RICHARD-LANDSBERG-WEG;7-9;50.87249;7.08503
RICHARD-LANDSBERG-WEG;9;50.8725;7.08494
RICHARD-LANDSBERG-WEG;;50.8726;7.08492
RICHARD-STRAUSS-STR.;1;50.93609;6.92196
RICHARD-STRAUSS-STR.;2;50.93598;6.92181
RICHARD-STRAUSS-STR.;25;50.93609;6.92196
RICHARD-STRAUSS-STR.;27;50.93609;6.92196
RICHARD-STRAUSS-STR.;5;50.9359;6.92213
RICHARD-STRAUSS-STR.;7;50.93564;6.92214
RICHARD-STRAUSS-STR.;7-5;50.93564;6.92214
RICHARD-STRAUSS-STR.;;50.93609;6.92196
RICHARD-WAGNER-STR.;1;50.94212;6.83342
RICHARD-WAGNER-STR.;11;50.94196;6.83265
RICHARD-WAGNER-STR.;12;50.93556;6.93578
RICHARD-WAGNER-STR.;1-3;50.94212;6.83342
RICHARD-WAGNER-STR.;14;50.93557;6.93554
RICHARD-WAGNER-STR.;16;50.93557;6.93538
RICHARD-WAGNER-STR.;18;50.94215;6.832
RICHARD-WAGNER-STR.;19;50.94188;6.83197
RICHARD-WAGNER-STR.;2;50.93554;6.9367
RICHARD-WAGNER-STR.;20;50.93559;6.93494
RICHARD-WAGNER-STR.;21;50.94185;6.83173
RICHARD-WAGNER-STR.;21-23;50.94185;6.83173
RICHARD-WAGNER-STR.;22;50.94211;6.83164
RICHARD-WAGNER-STR.;22-34;50.94211;6.83164
RICHARD-WAGNER-STR.;23;50.93528;6.93621
RICHARD-WAGNER-STR.;24;50.89092;7.07993
RICHARD-WAGNER-STR.;2-4;50.93554;6.9367
RICHARD-WAGNER-STR.;2/4;50.94228;6.8332
RICHARD-WAGNER-STR.;24-26;50.89092;7.07993
RICHARD-WAGNER-STR.;25;50.93528;6.93608
RICHARD-WAGNER-STR.;25-27;50.93528;6.93608
RICHARD-WAGNER-STR.;25/27;50.93528;6.93596
RICHARD-WAGNER-STR.;256;50.88204;7.00797
RICHARD-WAGNER-STR.;26;50.94202;6.83091
RICHARD-WAGNER-STR.;26-28;50.94202;6.83091
RICHARD-WAGNER-STR.;27;50.93528;6.93596
RICHARD-WAGNER-STR.;28;50.89072;7.0801
RICHARD-WAGNER-STR.;28-30;50.89072;7.0801
RICHARD-WAGNER-STR.;29;50.94181;6.83129
RICHARD-WAGNER-STR.;29-31;50.94181;6.83129
RICHARD-WAGNER-STR.;3;50.93527;6.93852
RICHARD-WAGNER-STR.;30;50.89051;7.08021
RICHARD-WAGNER-STR.;31;50.94179;6.83118
RICHARD-WAGNER-STR.;32;50.8813;7.00646
RICHARD-WAGNER-STR.;32-34;50.8813;7.00646
RICHARD-WAGNER-STR.;33;50.9353;6.93547
RICHARD-WAGNER-STR.;33-35;50.9353;6.93547
RICHARD-WAGNER-STR.;33/35;50.9353;6.93534
RICHARD-WAGNER-STR.;34-36;50.88117;7.00624
RICHARD-WAGNER-STR.;35;50.9353;6.93534
RICHARD-WAGNER-STR.;3-5;50.93527;6.93852
RICHARD-WAGNER-STR.;36;50.88107;7.00607
RICHARD-WAGNER-STR.;37;50.88091;7.00634
RICHARD-WAGNER-STR.;38;50.88098;7.00569
RICHARD-WAGNER-STR.;39;50.88079;7.00617
RICHARD-WAGNER-STR.;4;50.94228;6.8332
RICHARD-WAGNER-STR.;40;50.88083;7.00546
RICHARD-WAGNER-STR.;40-42;50.88083;7.00546
RICHARD-WAGNER-STR.;41;50.88068;7.00633
RICHARD-WAGNER-STR.;41-43;50.88068;7.00633
RICHARD-WAGNER-STR.;42;50.93564;6.93298
RICHARD-WAGNER-STR.;43;50.93533;6.93415
RICHARD-WAGNER-STR.;43-45;50.93533;6.93415
RICHARD-WAGNER-STR.;43-47;50.93533;6.93415
RICHARD-WAGNER-STR.;45;50.93535;6.93358
RICHARD-WAGNER-STR.;45-47;50.93535;6.93358
RICHARD-WAGNER-STR.;49;50.93537;6.93294
RICHARD-WAGNER-STR.;5;50.88252;7.01006
RICHARD-WAGNER-STR.;53;50.93539;6.93164
RICHARD-WAGNER-STR.;67-69;50.88204;7.00797
RICHARD-WAGNER-STR.;7;50.88241;7.00994
RICHARD-WAGNER-STR.;8;50.94225;6.83297
RICHARD-WAGNER-STR.;;50.88204;7.00797
RICHARD-WAGNER-STR. PO;10;50.94223;6.83274
RICHARD-WAGNER-STR. PO;12;50.93556;6.93578
RICHARD-WAGNER-STR. PO;15;50.94192;6.83231
RICHARD-WAGNER-STR. PO;17;50.94191;6.83222
RICHARD-WAGNER-STR. PO;19;50.94188;6.83197
RICHARD-WAGNER-STR. PO;28A;50.89062;7.08019
RICHARD-WAGNER-STR. PO;;50.88204;7.00797
RICHARD-WAGNER-STR. RO;;50.88204;7.00797
RICHARD-WAGNER-STR. WE;10;50.94223;6.83274
RICHARD-WAGNER-STR. WE;12;50.93556;6.93578
RICHARD-WAGNER-STR. WE;1-3;50.93527;6.93852
RICHARD-WAGNER-STR. WE;16;50.93557;6.93538
RICHARD-WAGNER-STR. WE;17;50.94191;6.83222
RICHARD-WAGNER-STR. WE;29;50.94181;6.83129
RICHARD-WAGNER-STR. WE;31;50.94179;6.83118
RICHARD-WAGNER-STR. WE;34;50.88117;7.00624
RICHARD-WAGNER-STR. WE;37;50.88091;7.00634
RICHARD-WAGNER-STR. WE;8;50.94225;6.83297
RICHARD-WAGNER-STR. WE;9;50.93527;6.93771
RICHARD-WAGNER-STR. WE;;50.88204;7.00797
RICHARTZSTR.;10;50.9397;6.95559
RICHARTZSTR.;10-12;50.9397;6.95559
RICHARTZSTR.;12;50.93986;6.95561
RICHARTZSTR.;12-10;50.93986;6.95561
RICHARTZSTR.;12-14;50.93986;6.95561
RICHARTZSTR.;12-16;50.93986;6.95561
RICHARTZSTR.;14;50.94003;6.95562
RICHARTZSTR.;1-4;50.93946;6.95521
RICHARTZSTR.;14-16;50.94003;6.95562
RICHARTZSTR.;14/16;50.94003;6.95562
RICHARTZSTR.;2;50.93933;6.95546
RICHARTZSTR.;2-4;50.93933;6.95546
RICHARTZSTR.;2/4;50.93932;6.95553
RICHARTZSTR.;2-8;50.93933;6.95546
RICHARTZSTR.;4;50.93932;6.95553
RICHARTZSTR.;6;50.9395;6.95557
RICHARTZSTR.;6-;50.9395;6.95557
RICHARTZSTR.;6-10;50.9395;6.95557
RICHARTZSTR.;6-8;50.9395;6.95557
RICHARTZSTR.;6/8;50.93953;6.9555
RICHARTZSTR.;7;50.93971;6.9555
RICHARTZSTR.;8;50.93953;6.9555
RICHARTZSTR.;WDR;50.93971;6.9555
RICHARTZSTR.;;50.93971;6.9555
RICHMODSTR.;10;50.93799;6.94778
RICHMODSTR.;13;50.93741;6.94754
RICHMODSTR.;14/16;50.9377;6.94767
RICHMODSTR.;19;50.9377;6.9476
RICHMODSTR.;19-31;50.9377;6.9476
RICHMODSTR.;2;50.93699;6.94774
RICHMODSTR.;21;50.93789;6.94757
RICHMODSTR.;21-23;50.93789;6.94757
RICHMODSTR.;21/23;50.93798;6.94757
RICHMODSTR.;213;50.9377;6.94767
RICHMODSTR.;23;50.93798;6.94757
RICHMODSTR.;23-21;50.93798;6.94757
RICHMODSTR.;23-25;50.93798;6.94757
RICHMODSTR.;23/25;50.93802;6.94757
RICHMODSTR.;24-28;50.9377;6.94767
RICHMODSTR.;25;50.93802;6.94757
RICHMODSTR.;25-27;50.93802;6.94757
RICHMODSTR.;25/27;50.93809;6.94757
RICHMODSTR.;27;50.93809;6.94757
RICHMODSTR.;27-29;50.93809;6.94757
RICHMODSTR.;27/29;50.93818;6.94759
RICHMODSTR.;28;50.9377;6.94767
RICHMODSTR.;29;50.93818;6.94759
RICHMODSTR.;29-21;50.93818;6.94759
RICHMODSTR.;29-31;50.93818;6.94759
RICHMODSTR.;29/31;50.93837;6.9476
RICHMODSTR.;3;50.93684;6.9475
RICHMODSTR.;31;50.93837;6.9476
RICHMODSTR.;60-62;50.9377;6.94767
RICHMODSTR.;I27-28;50.93809;6.94757
RICHMODSTR.;;50.9377;6.94767
RICHTERSTR.;10;50.93984;6.85994
RICHTERSTR.;12;50.93984;6.85983
RICHTERSTR.;14-16;50.93985;6.85955
RICHTERSTR.;2-4;50.93986;6.86105
RICHTERSTR.;6-8;50.93987;6.8604
RICHTERSTR.;;50.93975;6.86002
RIEHLER GÜRTEL;1;50.96404;6.97548
RIEHLER GÜRTEL;10;50.96493;6.97495
RIEHLER GÜRTEL;104;50.96545;6.97337
RIEHLER GÜRTEL;11;50.96444;6.97477
RIEHLER GÜRTEL;11-13;50.96444;6.97477
RIEHLER GÜRTEL;114;50.96545;6.97337
RIEHLER GÜRTEL;13;50.96452;6.9747
RIEHLER GÜRTEL;1-3;50.96404;6.97548
RIEHLER GÜRTEL;131;50.96545;6.97337
RIEHLER GÜRTEL;13-15;50.96452;6.9747
RIEHLER GÜRTEL;15;50.96464;6.97444
RIEHLER GÜRTEL;16;50.96545;6.97337
RIEHLER GÜRTEL;17;50.96488;6.974
RIEHLER GÜRTEL;19;50.96493;6.9739
RIEHLER GÜRTEL;2;50.96415;6.97736
RIEHLER GÜRTEL;21;50.96498;6.97382
RIEHLER GÜRTEL;21-23;50.96498;6.97382
RIEHLER GÜRTEL;23;50.9651;6.9736
RIEHLER GÜRTEL;2-4;50.96415;6.97736
RIEHLER GÜRTEL;25;50.96514;6.97351
RIEHLER GÜRTEL;25-27;50.96514;6.97351
RIEHLER GÜRTEL;27;50.96519;6.97342
RIEHLER GÜRTEL;29;50.96531;6.97321
RIEHLER GÜRTEL;3;50.96414;6.9753
RIEHLER GÜRTEL;31;50.96535;6.97311
RIEHLER GÜRTEL;33;50.9654;6.97302
RIEHLER GÜRTEL;33A;50.96575;6.97232
RIEHLER GÜRTEL;33B;50.96579;6.97224
RIEHLER GÜRTEL;35;50.96583;6.97215
RIEHLER GÜRTEL;3-5;50.96414;6.9753
RIEHLER GÜRTEL;39;50.96618;6.97142
RIEHLER GÜRTEL;39-41;50.96618;6.97142
RIEHLER GÜRTEL;4;50.96419;6.97717
RIEHLER GÜRTEL;41;50.96626;6.97125
RIEHLER GÜRTEL;41-43;50.96626;6.97125
RIEHLER GÜRTEL;43;50.96641;6.97093
RIEHLER GÜRTEL;47-49;50.96659;6.9704
RIEHLER GÜRTEL;4A;50.96423;6.97699
RIEHLER GÜRTEL;5;50.9642;6.97519
RIEHLER GÜRTEL;52;50.96573;6.97344
RIEHLER GÜRTEL;5-7;50.9642;6.97519
RIEHLER GÜRTEL;58;50.96598;6.97294
RIEHLER GÜRTEL;58-60;50.96598;6.97294
RIEHLER GÜRTEL;61;50.96709;6.96936
RIEHLER GÜRTEL;62;50.96612;6.97261
RIEHLER GÜRTEL;62-64;50.96612;6.97261
RIEHLER GÜRTEL;66;50.96637;6.97214
RIEHLER GÜRTEL;68;50.96646;6.97198
RIEHLER GÜRTEL;68-70;50.96646;6.97198
RIEHLER GÜRTEL;68/70;50.96656;6.97178
RIEHLER GÜRTEL;7;50.96432;6.97498
RIEHLER GÜRTEL;70;50.96656;6.97178
RIEHLER GÜRTEL;70-72;50.96656;6.97178
RIEHLER GÜRTEL;71-72;50.96666;6.97154
RIEHLER GÜRTEL;72;50.96666;6.97154
RIEHLER GÜRTEL;74;50.96674;6.97132
RIEHLER GÜRTEL;78;50.96696;6.97088
RIEHLER GÜRTEL;7-9;50.96432;6.97498
RIEHLER GÜRTEL;8;50.96476;6.97521
RIEHLER GÜRTEL;82;50.96715;6.97039
RIEHLER GÜRTEL;84;50.96746;6.96967
RIEHLER GÜRTEL;9;50.96438;6.97488
RIEHLER GÜRTEL;;50.96545;6.97337
RIEHLER PLATZ;1;50.95519;6.96626
RIEHLER PLATZ;1-3;50.95519;6.96626
RIEHLER PLATZ;3;50.95525;6.96641
RIEHLER PLATZ;36;50.95518;6.96668
RIEHLER PLATZ;5;50.95531;6.96658
RIEHLER PLATZ;;50.95518;6.96668
RIEHLER STR.;1;50.95124;6.95893
RIEHLER STR.;10;50.9519;6.96077
RIEHLER STR.;11;50.95177;6.95973
RIEHLER STR.;12-14;50.95255;6.9618
RIEHLER STR.;12/14;50.95255;6.9618
RIEHLER STR.;130;50.95683;6.97142
RIEHLER STR.;15-17;50.95183;6.95982
RIEHLER STR.;16;50.95251;6.96191
RIEHLER STR.;17;50.95195;6.9599
RIEHLER STR.;19;50.95223;6.96043
RIEHLER STR.;198;50.96188;6.98069
RIEHLER STR.;2;50.95683;6.97142
RIEHLER STR.;20;50.95271;6.96201
RIEHLER STR.;200;50.96205;6.98105
RIEHLER STR.;21;50.95232;6.96057
RIEHLER STR.;211;50.96233;6.98017
RIEHLER STR.;22;50.95276;6.96212
RIEHLER STR.;221;50.96247;6.98052
RIEHLER STR.;22/24;50.95282;6.96221
RIEHLER STR.;223;50.96252;6.98075
RIEHLER STR.;23;50.95241;6.9607
RIEHLER STR.;24;50.95282;6.96221
RIEHLER STR.;2-4;50.95683;6.97142
RIEHLER STR.;24/26;50.95288;6.9623
RIEHLER STR.;25;50.9525;6.96084
RIEHLER STR.;26;50.95288;6.9623
RIEHLER STR.;26A;50.95288;6.9623
RIEHLER STR.;27;50.9525;6.96084
RIEHLER STR.;27-29;50.9525;6.96084
RIEHLER STR.;28;50.95303;6.96259
RIEHLER STR.;28/30;50.95319;6.96285
RIEHLER STR.;28A;50.95298;6.96248
RIEHLER STR.;29;50.95259;6.96098
RIEHLER STR.;3;50.95134;6.95907
RIEHLER STR.;30;50.95319;6.96285
RIEHLER STR.;31;50.95273;6.96104
RIEHLER STR.;33;50.95308;6.96178
RIEHLER STR.;34;50.95331;6.96314
RIEHLER STR.;35;50.95317;6.96191
RIEHLER STR.;35-37;50.95317;6.96191
RIEHLER STR.;36;50.95347;6.96351
RIEHLER STR.;37;50.95324;6.96204
RIEHLER STR.;37/39;50.95331;6.96217
RIEHLER STR.;39;50.95331;6.96217
RIEHLER STR.;3A;50.95134;6.95907
RIEHLER STR.;3A-3B;50.95134;6.95907
RIEHLER STR.;3B;50.95134;6.95907
RIEHLER STR.;41;50.95338;6.9623
RIEHLER STR.;43;50.95345;6.96243
RIEHLER STR.;43-45;50.95345;6.96243
RIEHLER STR.;43/45;50.95352;6.96255
RIEHLER STR.;45;50.95352;6.96255
RIEHLER STR.;49;50.95421;6.96407
RIEHLER STR.;5;50.95155;6.9594
RIEHLER STR.;50;50.95683;6.97142
RIEHLER STR.;51;50.95427;6.96423
RIEHLER STR.;51-53;50.95427;6.96423
RIEHLER STR.;53;50.95434;6.96438
RIEHLER STR.;55-57;50.95439;6.96454
RIEHLER STR.;55/57;50.95445;6.96469
RIEHLER STR.;57/59;50.95452;6.96487
RIEHLER STR.;59;50.95452;6.96487
RIEHLER STR.;6;50.95164;6.96039
RIEHLER STR.;61;50.95458;6.96503
RIEHLER STR.;62;50.95683;6.97142
RIEHLER STR.;63/65;50.95464;6.96523
RIEHLER STR.;67;50.95471;6.96542
RIEHLER STR.;69-71;50.95473;6.96553
RIEHLER STR.;69/71;50.95473;6.96553
RIEHLER STR.;7;50.95163;6.95951
RIEHLER STR.;71;50.95473;6.96553
RIEHLER STR.;73;50.95486;6.96583
RIEHLER STR.;77;50.95539;6.96731
RIEHLER STR.;77-79;50.95539;6.96731
RIEHLER STR.;79;50.95546;6.96751
RIEHLER STR.;79-81;50.95546;6.96751
RIEHLER STR.;8;50.95174;6.96052
RIEHLER STR.;81;50.95546;6.96751
RIEHLER STR.;83;50.95553;6.96771
RIEHLER STR.;83-81;50.95553;6.96771
RIEHLER STR.;85;50.95558;6.96784
RIEHLER STR.;9;50.95171;6.95963
RIEHLER STR.;;50.95683;6.97142
RIEHLER TAL;10;50.96645;6.97675
RIEHLER TAL;13;50.96686;6.97599
RIEHLER TAL;14/16;50.96672;6.97655
RIEHLER TAL;18-20;50.96678;6.97651
RIEHLER TAL;2;50.96596;6.97713
RIEHLER TAL;22;50.96691;6.97642
RIEHLER TAL;22-24;50.96691;6.97642
RIEHLER TAL;29;50.96739;6.97582
RIEHLER TAL;33;50.9676;6.9757
RIEHLER TAL;33A;50.9676;6.9757
RIEHLER TAL;35;50.96787;6.97549
RIEHLER TAL;37;50.96802;6.97546
RIEHLER TAL;4;50.9661;6.97703
RIEHLER TAL;42;50.9678;6.97587
RIEHLER TAL;42-44;50.9678;6.97587
RIEHLER TAL;44;50.9679;6.97582
RIEHLER TAL;44-46;50.9679;6.97582
RIEHLER TAL;46;50.9681;6.97573
RIEHLER TAL;46-48;50.9681;6.97573
RIEHLER TAL;48;50.96823;6.9757
RIEHLER TAL;48-50;50.96823;6.9757
RIEHLER TAL;5;50.96608;6.97674
RIEHLER TAL;50;50.96844;6.97572
RIEHLER TAL;50-52;50.96844;6.97572
RIEHLER TAL;50/52;50.96861;6.97573
RIEHLER TAL;52;50.96861;6.97573
RIEHLER TAL;52-54;50.96861;6.97573
RIEHLER TAL;54;50.96851;6.97565
RIEHLER TAL;6;50.96622;6.97693
RIEHLER TAL;7;50.96621;6.97664
RIEHLER TAL;72;50.96717;6.97613
RIEHLER TAL;8;50.96633;6.97684
RIEHLER TAL;9;50.96662;6.97621
RIEHLER TAL;;50.96717;6.97613
RILKESTR.;10;50.94188;6.84678
RILKESTR.;2;50.94079;6.84673
RILKESTR.;38;50.85677;6.96244
RILKESTR.;;50.97185;7.04924
RILKESTR. IM;5;50.92249;6.95954
RILKESTR. IM;6;50.96092;6.83738
RILKESTR. IM;9;50.96069;6.83796
RILKESTR. IM;;50.95553;7.08133
RINDERWEG;;50.95481;7.09054
RINGELNATZSTR.;1;50.89019;7.00055
RINGELNATZSTR.;2;50.89039;6.99988
RINGELNATZSTR.;3;50.89007;7.0007
RINGELNATZSTR.;36;50.88667;7.00414
RINGELNATZSTR.;48;50.88584;7.00514
RINGELNATZSTR.;54;50.8855;7.00583
RINGELNATZSTR.;7;50.88921;7.00164
RINGELNATZSTR.;;50.88808;7.00278
RINGENSTR.;1;50.96812;7.03708
RINGENSTR.;20;50.96882;7.0371
RINGENSTR.;20-22;50.96882;7.0371
RINGENSTR.;21;50.96883;7.03691
RINGENSTR.;22;50.96888;7.03709
RINGENSTR.;25;50.96896;7.03688
RINGENSTR.;27;50.96903;7.03687
RINGENSTR.;27-29;50.96903;7.03687
RINGENSTR.;29;50.9691;7.03685
RINGENSTR.;31;50.96916;7.03684
RINGENSTR.;3-5;50.96818;7.03707
RINGENSTR.;37;50.96946;7.03677
RINGENSTR.;41A;50.96982;7.03661
RINGENSTR.;49;50.97025;7.03651
RINGENSTR.;55;50.97072;7.0363
RINGENSTR.;7;50.96831;7.03704
RINGENSTR.;9;50.9684;7.03702
RINGENSTR.;;50.96932;7.03687
RINGSTR. ES;44;51.01059;6.85561
RINGSTR. RO;1;50.87426;7.00389
RINGSTR. RO;10;50.87466;7.00239
RINGSTR. RO;12;50.87476;7.00244
RINGSTR. RO;1-3;50.87426;7.00389
RINGSTR. RO;14-16;50.87487;7.00249
RINGSTR. RO;16;50.8747;7.00218
RINGSTR. RO;18;50.8748;7.00223
RINGSTR. RO;2;50.8745;7.00333
RINGSTR. RO;20-22;50.87491;7.00228
RINGSTR. RO;20/22;50.87476;7.00187
RINGSTR. RO;20-24;50.87491;7.00228
RINGSTR. RO;23;50.87438;7.00159
RINGSTR. RO;24;50.87486;7.00192
RINGSTR. RO;27;50.87455;7.00124
RINGSTR. RO;2B;50.89103;6.99028
RINGSTR. RO;3;50.87424;7.00344
RINGSTR. RO;30;50.8749;7.00173
RINGSTR. RO;31;50.8744;7.00116
RINGSTR. RO;32;50.87501;7.00178
RINGSTR. RO;37;50.87454;7.00078
RINGSTR. RO;37-39;50.87454;7.00078
RINGSTR. RO;38;50.87507;7.00149
RINGSTR. RO;39;50.87448;7.00075
RINGSTR. RO;40;50.8749;7.00117
RINGSTR. RO;45;50.8746;7.00037
RINGSTR. RO;49-55;50.87471;7.00042
RINGSTR. RO;5;50.87426;7.00323
RINGSTR. RO;50;50.87511;7.00095
RINGSTR. RO;54;50.88706;6.99606
RINGSTR. RO;58;50.88681;6.99635
RINGSTR. RO;6;50.8747;7.00273
RINGSTR. RO;65;50.87545;7.00011
RINGSTR. RO;8;50.87481;7.0028
RINGSTR. RO;81;51.01087;6.85669
RINGSTR. RO;9-11;50.87433;7.00283
RINGSTR. RO;;50.91088;7.02008
RIPHAHNSTR.;1;51.01872;6.90446
RIPHAHNSTR.;10;51.01897;6.905
RIPHAHNSTR.;14;51.01927;6.9051
RIPHAHNSTR.;15;51.01831;6.90306
RIPHAHNSTR.;15-17;51.01831;6.90306
RIPHAHNSTR.;16;51.0194;6.9053
RIPHAHNSTR.;16A;51.01952;6.90542
RIPHAHNSTR.;17;51.01848;6.90281
RIPHAHNSTR.;17-19;51.01848;6.90281
RIPHAHNSTR.;19;51.01855;6.90262
RIPHAHNSTR.;19-21;51.01855;6.90262
RIPHAHNSTR.;2;51.01883;6.90432
RIPHAHNSTR.;21;51.01876;6.90224
RIPHAHNSTR.;21-23;51.01876;6.90224
RIPHAHNSTR.;23;51.01885;6.90208
RIPHAHNSTR.;24;51.01949;6.90468
RIPHAHNSTR.;25;51.019;6.90164
RIPHAHNSTR.;25-27;51.019;6.90164
RIPHAHNSTR.;27;51.01912;6.90144
RIPHAHNSTR.;28;51.0192;6.90463
RIPHAHNSTR.;29;51.01919;6.90116
RIPHAHNSTR.;29-30;51.01919;6.90116
RIPHAHNSTR.;29-31;51.01919;6.90116
RIPHAHNSTR.;29-33;51.01919;6.90116
RIPHAHNSTR.;3;51.01856;6.90426
RIPHAHNSTR.;30;51.01909;6.9045
RIPHAHNSTR.;31;51.01925;6.90124
RIPHAHNSTR.;32;51.01876;6.90391
RIPHAHNSTR.;33;51.01941;6.90111
RIPHAHNSTR.;34;51.01869;6.90383
RIPHAHNSTR.;36;51.0186;6.90371
RIPHAHNSTR.;38;51.01881;6.90292
RIPHAHNSTR.;39;51.01964;6.90115
RIPHAHNSTR.;39-41;51.01964;6.90115
RIPHAHNSTR.;40;51.01937;6.90187
RIPHAHNSTR.;40A;51.01935;6.90191
RIPHAHNSTR.;40 A;51.01937;6.90187
RIPHAHNSTR.;41;51.01973;6.90128
RIPHAHNSTR.;5;51.01839;6.90405
RIPHAHNSTR.;5-7;51.01839;6.90405
RIPHAHNSTR.;7;51.01825;6.90388
RIPHAHNSTR.;9;51.01825;6.90352
RIPHAHNSTR.;9-15;51.01825;6.90352
RIPHAHNSTR.;KINDERGART;51.01883;6.90432
RIPHAHNSTR.;;51.01883;6.90432
RIPUARENSTR.;2;50.9348;6.98004
RIPUARENSTR.;;50.93474;6.97994
RITTERSPORNWEG;39;50.8721;7.01833
RITTERSPORNWEG;;50.8721;7.01833
RITTERSTR.;1;50.94645;6.95279
RITTERSTR.;10;50.94676;6.95272
RITTERSTR.;11;50.87373;7.02289
RITTERSTR.;12;50.87352;7.02369
RITTERSTR.;16;50.87609;7.02083
RITTERSTR.;17;50.87407;7.02245
RITTERSTR.;17-19;50.87407;7.02245
RITTERSTR.;17-21;50.87407;7.02245
RITTERSTR.;17-23;50.87407;7.02245
RITTERSTR.;18;50.87609;7.02083
RITTERSTR.;19;50.8741;7.02239
RITTERSTR.;19-23;50.8741;7.02239
RITTERSTR.;2;50.94657;6.95293
RITTERSTR.;21;50.87414;7.02234
RITTERSTR.;21-23;50.87414;7.02234
RITTERSTR.;22;50.94716;6.95236
RITTERSTR.;23;50.87418;7.02228
RITTERSTR.;2-4;50.94657;6.95293
RITTERSTR.;25;50.94715;6.95213
RITTERSTR.;27;50.9472;6.95208
RITTERSTR.;28;50.94728;6.95225
RITTERSTR.;29;50.87446;7.0223
RITTERSTR.;30;50.87504;7.022
RITTERSTR.;32;50.87513;7.02229
RITTERSTR.;37;50.87507;7.02145
RITTERSTR.;39;50.87519;7.02139
RITTERSTR.;40;50.9479;6.95167
RITTERSTR.;42;50.87646;7.02083
RITTERSTR.;44;50.87656;7.0207
RITTERSTR.;46;50.94807;6.9515
RITTERSTR.;48;50.94812;6.95146
RITTERSTR.;48-50;50.94812;6.95146
RITTERSTR.;50;50.87688;7.02051
RITTERSTR.;52;50.87701;7.02045
RITTERSTR.;57;50.94881;6.95057
RITTERSTR.;59;50.9489;6.95048
RITTERSTR.;59-61;50.9489;6.95048
RITTERSTR.;61;50.949;6.9504
RITTERSTR.;8;50.94671;6.95277
RITTERSTR.;9;50.87364;7.02303
RITTERSTR.;VW;50.87609;7.02083
RITTERSTR.;;50.87609;7.02083
RITTERSTR. WSS;27;50.9472;6.95208
RITTERSTR. WSS;49;50.87559;7.02105
RITTERSTR. WSS;;50.87609;7.02083
RITTER-VON-VISDOMEN-STR.;16;51.03797;6.89677
RITTER-VON-VISDOMEN-STR.;17;51.03772;6.89736
RITTER-VON-VISDOMEN-STR.;5;51.03777;6.89807
RIXDORFER STR.;11;50.97544;7.01196
RIXDORFER STR.;13;50.97552;7.01178
RIXDORFER STR.;16;50.97523;7.01282
RIXDORFER STR.;2;50.97495;7.01337
RIXDORFER STR.;22;50.97539;7.01251
RIXDORFER STR.;24;50.97544;7.01241
RIXDORFER STR.;26;50.97547;7.01234
RIXDORFER STR.;3;50.97492;7.01299
RIXDORFER STR.;30;50.97554;7.0122
RIXDORFER STR.;32;50.97558;7.01213
RIXDORFER STR.;4;50.97501;7.01327
RIXDORFER STR.;45;50.9759;7.0112
RIXDORFER STR.;45/47;50.97595;7.01111
RIXDORFER STR.;46;50.97587;7.01154
RIXDORFER STR.;47;50.97595;7.01111
RIXDORFER STR.;47-49;50.97595;7.01111
RIXDORFER STR.;5;50.97501;7.01282
RIXDORFER STR.;51;50.97604;7.01092
RIXDORFER STR.;52;50.97622;7.01173
RIXDORFER STR.;55;50.97615;7.01069
RIXDORFER STR.;58;50.97608;7.01113
RIXDORFER STR.;59;50.97626;7.01047
RIXDORFER STR.;61;50.97632;7.01035
RIXDORFER STR.;63;50.97637;7.01025
RIXDORFER STR.;65;50.97642;7.01013
RIXDORFER STR.;66;50.97623;7.01082
RIXDORFER STR.;70;50.97631;7.01065
RIXDORFER STR.;72;50.97636;7.01056
RIXDORFER STR.;82A;50.97699;7.01022
RIXDORFER STR.;82A-C;50.97699;7.01022
RIXDORFER STR.;82C;50.97675;7.01012
RIXDORFER STR.;90A;50.97696;7.00959
RIXDORFER STR.;90 A-C;50.97709;7.00971
RIXDORFER STR.;90A-C;50.97696;7.00959
RIXDORFER STR.;92A;50.97715;7.00918
RIXDORFER STR.;;50.97589;7.01138
