strasse;hausnummer;anzahl bussgelder
ILTISSTR.;106;1
ILTISSTR.;110;1
ILTISSTR.;112;1
ILTISSTR.;117;1
ILTISSTR.;12;1
ILTISSTR.;127A-131;1
BURGSTR.;134;1
BURGSTR.;120-122;1
BURGSTR.;120;1
ILTISSTR.;16;1
ILTISSTR.;164;1
BURGSTR.;11/13;1
ILTISSTR.;25;1
ILTISSTR.;250-252;1
ILTISSTR.;33;1
ILTISSTR.;38;1
BURGSTR.;108-110;1
BURGSTR.;106;1
BURGMAUER;66-68;1
BURGMAUER;64;1
BURGMAUER;62-68;1
AACHENER STR.;588;1
ILTISSTR.;53;1
ILTISSTR.;54;1
ILTISSTR.;58;1
ILTISSTR.;61;1
ILTISSTR.;63;1
ILTISSTR.;64;1
ILTISSTR.;79;1
ILTISSTR.;9;1
ILTISSTR.;92;1
ILTISSTR.;96;1
BURGMAUER;47-49;1
IM BACHFELD;26;1
IM BISCHOFSACKER;1;1
BURGMAUER;4-6;1
BURGMAUER;45-47;1
IM BISCHOFSACKER;4;1
BURGMAUER;41-43;1
IM BISCHOFSACKER;8-11;1
BURGMAUER;39/41;1
IM BODESFELD;10;1
IM BODESFELD;33;1
IM BODESFELD;83-85;1
BURGMAUER;34;1
IM BUSCHFELDE;7;1
BURGMAUER;30;1
IM DAU;1-3;1
IM DAU;13-15;1
BURGMAUER;20-18;1
IM DAU;14-16;1
BURGMAUER;17;1
IM DAU;16-18;1
BURGMAUER;10/12;1
BURGGRABEN;32;1
IM DAU;18A-16;1
IM DAU;18 F;1
BURGGRABEN;20;1
BURGGRABEN;12;1
BÜRGERSTR.;12-18;1
IM DAU;4-6;1
BÜRGERSTR.;10;1
BURGENLANDWEG;5;1
IM EICHENFORST;22;1
BURGENLANDSTR.;KITA;1
BURGENLANDSTR.;9A-9;1
IM FALKENHORST;2A;1
BURGENLANDSTR.;11;1
BURBACHER STR.;8;1
BUNZLAUER STR. WE;VW;1
IM FELD;7A;1
BUNZLAUER STR. WE;5-3;1
IM FERKULUM;13;1
IM FERKULUM;15;1
BUNZLAUER STR. WE;29;1
IM FERKULUM;18-23;1
IM FERKULUM;2-4;1
IM FERKULUM;29;1
BUNZLAUER STR. WE;1473;1
IM FERKULUM;29 A;1
IM FERKULUM;31;1
IM FERKULUM;31-33;1
IM FERKULUM;32;1
BUNZLAUER STR. WE;1205;1
IM FERKULUM;34-32;1
IM FERKULUM;35-37;1
BUNZLAUER STR.;3;1
IM FERKULUM;4-6;1
IM FERKULUM;4/6;1
IM FERKULUM;50;1
IM FERKULUM;52;1
IM FERKULUM;54/56;1
IM FERKULUM;6-8;1
IM FERKULUM;9;1
IM FICHTENHAIN;1;1
BUNZLAUER STR.;1-3;1
IM FICHTENHAIN;22;1
IM FICHTENHAIN;26;1
IM FICHTENHAIN;28;1
IM FICHTENHAIN;28-30;1
AACHENER STR.;582;1
IM FORST;1;1
IM FORST;34;1
IM GARTEN;107;1
IM GARTEN;11;1
IM GARTEN;111;1
IM GARTEN;127;1
IM GARTEN;141;1
IM GARTEN;143;1
IM GARTEN;15;1
IM GARTEN;18;1
IM GARTEN;28;1
IM GARTEN;4;1
IM GARTEN;65;1
IM GARTEN;85;1
IM GARTEN;97-99;1
IM GARTEN;9A;1
IM GEWERBEGEBIET PESCH;101;1
IM GEWERBEGEBIET PESCH;106;1
IM GEWERBEGEBIET PESCH;10A;1
IM GEWERBEGEBIET PESCH;10C-D;1
BUNSENSTR.;9-11;1
BUNSENSTR.;7;1
IM GEWERBEGEBIET PESCH;16;1
BUNSENSTR.;5-7;1
BUNSENSTR.;4-6;1
BUNSENSTR.;2;1
IM GEWERBEGEBIET PESCH;35-37;1
BÜLOWSTR.;88;1
IM GEWERBEGEBIET PESCH;41;1
IM GEWERBEGEBIET PESCH;45;1
IM GEWERBEGEBIET PESCH;49;1
BÜLOWSTR.;82-84;1
IM GINNEGARTEN;8;1
IM GLOCKENRING;11;1
IM GLOCKENRING;15;1
IM GLOCKENRING;15-17;1
BÜLOWSTR.;80;1
IM GLOCKENRING;6-8;1
BÜLOWSTR.;78;1
IM HASENTAL;16-18;1
BÜLOWSTR.;76;1
BÜLOWSTR.;74;1
IM HEIDKAMP;;1
BÜLOWSTR.;72;1
BÜLOWSTR.;58;1
SCHAEVENSTR.;2-4;1
IM KLAPPERHOF;31-33B;1
IM KLAPPERHOF;33A-33B;1
BÜLOWSTR.;56-58;1
IM KLAPPERHOF;35A;1
IM KLAPPERHOF;41;1
IM KLAPPERHOF;43;1
BÜLOWSTR.;48-50;1
BÜLOWSTR.;46-48;1
IM KLAPPERHOF;50-52;1
IM KLAPPERHOF;54;1
IM KLAPPERHOF;84;1
BÜLOWSTR.;42-44;1
IM KRAHNENHOF;1/3;1
IM KRAHNENHOF;5-7;1
BÜLOWSTR.;35-37;1
BÜLOWSTR.;34-36;1
IM LAACH;1/3;1
IM LAACH;1-5;1
BÜLOWSTR.;28-30;1
IM LAACH;3/5;1
BÜLOWSTR.;2-4;1
IM LINDER BRUCH;12;1
IM LOCHGARTEN;;1
AACHENER STR.;57A/B;1
IM MEDIAPARK;10;1
BÜLOWSTR.;24;1
ROTHEHAUSSTR.;5-7;1
IM MEDIAPARK;14-15;1
BÜLOWSTR.;23-25;1
BÜLOWSTR.;16-18;1
BÜLOWSTR.;15;1
BÜLOWSTR.;12;1
IMMENDORFER HAUPTSTR.;13;1
IMMENDORFER HAUPTSTR.;;1
IMMENDORFER STR.;2;1
IMMENDORFER STR.;26;1
IMMENDORFER STR.;4;1
IMMENDORFER STR.;5;1
IMMENDORFER STR.;;1
BÜDERICHER STR.;3;1
BUCHHOLZSTR.;15;1
IMMERMANNSTR.;49-51;1
BUCHHEIMER WEG;48;1
IMMERMANNSTR.;51;1
IMMERMANNSTR.;52;1
AACHENER STR.;57;1
BUCHHEIMER WEG;44;1
IMMERMANNSTR.;63-65;1
BUCHHEIMER WEG;29;1
IM MITTELFELD;11/13;1
IM MITTELFELD;19/21;1
IM MITTELFELD;23;1
IM MITTELFELD;8;1
BUCHHEIMER WEG;28;1
IM MÖNCHSFELD;16;1
IM OBERDORF;13;1
IM OBERDORF;20;1
IM OBERDORF;20-22;1
IM OBERDORF;7/9;1
IM PARK;3;1
IM PORZER FELD;34;1
IM RABENGRUND;25;1
IM RHEINFELD PO;11;1
IM RHEINFELD PO;3-5;1
AACHENER STR.;56-72;1
IM RIEPHAGEN;12;1
IM RIEPHAGEN;26-28;1
IM RIEPHAGEN;4;1
IM ROSENWINKEL;;1
IM SALZGRUND;23;1
IM SALZGRUND;37;1
BUCHHEIMER WEG;10-16;1
BUCHHEIMER STR.;9-11;1
IM SIONSTAL;15;1
BUCHHEIMER STR.;8;1
IM SIONSTAL;25-27;1
BUCHHEIMER STR.;54 52;1
AACHENER GLACISS;9;1
IM SIONSTAL;48-50;1
BUCHHEIMER STR.;49;1
IM STAVENHOF;17-19;1
IM STAVENHOF;18;1
IM STAVENHOF;22;1
IM STAVENHOF;4;1
IM STAVENHOF;6;1
IM STAVENHOF;8;1
IM TIERKAMP;4;1
ROTHENBURGER STR.;1-3;1
IM TOENNESFELD;20A;1
IM TOENNESFELD;23A;1
IM TOENNESFELD;64A;1
IM URBACHER FELD;11;1
IM URBACHER FELD;19-23;1
IM URBACHER FELD;2;1
IM WASSERFELD;1;1
BUCHHEIMER STR.;44;1
IM WEICHSERHOF;1-3;1
BUCHHEIMER STR.;41-47;1
BUCHHEIMER STR.;41;1
IM WEICHSERHOF;5;1
BUCHHEIMER STR.;35;1
IM WEIDENBRUCH;10;1
IM WEIDENBRUCH;107;1
IM WEIDENBRUCH;114;1
IM WEIDENBRUCH;116 A;1
IM WEIDENBRUCH;124;1
BUCHHEIMER STR.;34;1
IM WEIDENBRUCH;171;1
IM WEIDENBRUCH;194;1
IM WEIDENBRUCH;204;1
AACHENER STR.;561-559;1
IM WEIDENBRUCH;210;1
ROTHENBURGER STR.;15;1
IM WEIDENBRUCH;32;1
IM WEIDENBRUCH;45;1
ROTHENBURGER STR.;159A;1
BUCHHEIMER STR.;32-34;1
IM WEINGARTSKAMP;14;1
IM WEINGARTSKAMP;16;1
IM WEINGARTSKAMP;48;1
IM WICHEMSHOF;4;1
IM WICHEMSHOF;;1
IM WIERZFELD;26;1
IM WIERZFELD;28;1
IM WIERZFELD;33;1
BUCHHEIMER STR.;29;1
BUCHHEIMER STR.;27;1
BUCHHEIMER STR.;23/25;1
BUCHHEIMER STR.;1-3;1
BUCHHEIMER STR.;13;1
BUCHHEIMER STR.;128;1
IN DEN REIHEN;5;1
BUCHFORSTSTR.;93;1
IN DER ADELENHÜTTE;1;1
BUCHFORSTSTR.;71;1
BUCHFORSTSTR.;7;1
IN DER FLEISCHHALLE;4;1
IN DER GANSAU;1;1
IN DER GANSAU;3;1
BUCHFORSTSTR.;43;1
IN DER KONDE;;1
BUCHFORSTSTR.;39;1
IN DER KREUZAU;3;1
BUCHFORSTSTR.;38;1
IN DER KREUZAU;5A;1
BUCHFORSTSTR.;32;1
IN DER LEDDEN;1;1
IN DER LEDDEN;3;1
IN DER LOHN;10;1
ROTHENBURGER STR.;19;1
IN DER LOHN;47;1
IN DER MAIENKAMMER;52;1
BUCHFORSTSTR.;31-33;1
IN DER ROSENAU;14;1
IN DER ROSENAU;16;1
IN DER ROSENAU;20;1
IN DER ROSENAU;22;1
IN DER ROSENAU;3;1
BUCHFORSTSTR.;30-32;1
INDIANAPOLIS-STR.;170;1
INDIANAPOLIS-STR.;2;1
INDIANAPOLIS-STR.;5;1
BUCHFORSTSTR.;3;1
INGEBORGSTR.;7;1
INGENDORFER WEG;20;1
INGENDORFER WEG;51A;1
INGENDORFER WEG;54;1
INNERE KANALSTR.;101;1
INNERE KANALSTR.;111;1
INNERE KANALSTR.;14;1
INNERE KANALSTR.;2;1
INNERE KANALSTR.;20;1
BUCHFORSTSTR.;23;1
BUCHFORSTSTR.;21;1
BUCHFORSTSTR.;19;1
INNERE KANALSTR.;216-218;1
INNERE KANALSTR.;218-220;1
INNERE KANALSTR.;218/220;1
BUCHFORSTSTR.;1-5;1
INNERE KANALSTR.;220-222;1
INNERE KANALSTR.;222-224;1
BUCHFORSTSTR.;132;1
BUCHFORSTSTR.;128/130;1
BUCHFORSTSTR.;124-126;1
INNERE KANALSTR.;26;1
INNERE KANALSTR.;279;1
BUCHFORSTSTR.;113/115;1
INNERE KANALSTR.;77;1
INNERE KANALSTR.;93;1
INNERE KANALSTR.;97;1
INTZESTR.;10-12;1
INTZESTR.;14-16;1
INTZESTR.;15;1
BUCHFORSTSTR.;106;1
BUCHFORSTSTR.;105;1
BUCHFORSTSTR.;102;1
BUCHFINKENSTR.;70A;1
IRISWEG PE;44A-48A;1
IRISWEG PE;46A;1
IRISWEG PO;26;1
IRISWEG PO;34;1
IRISWEG PO;38;1
BUCHFINKENSTR.;63A;1
BUCHFINKENSTR.;42;1
IRISWEG PO;60;1
IRISWEG PO;70;1
BUCHFINKENSTR.;31;1
BUCHFINKENSTR.;26;1
IRMGARDSTR.;13;1
IRMGARDSTR.;17;1
BUCHFINKENSTR.;2;1
IRMGARDSTR.;8;1
IRMGARDSTR.;9;1
BUCHFINKENSTR.;19/21;1
IRNFRIEDWEG;4;1
IRNFRIEDWEG;4-6;1
IRNFRIEDWEG;6;1
IRNFRIEDWEG;;1
ISABELLENSTR.;10;1
ISABELLENSTR.;10-12;1
BUCHFINKENSTR.;117;1
ISABELLENSTR.;11-13;1
ISABELLENSTR.;1-1A;1
ISABELLENSTR.;12-14;1
BUCHFINKENSTR.;11-13;1
ISABELLENSTR.;13-15;1
ISABELLENSTR.;18;1
ISABELLENSTR.;18A-18B;1
ISABELLENSTR.;18B;1
ISABELLENSTR.;18B-18A;1
ISABELLENSTR.;2;1
ISABELLENSTR.;21;1
BUCHENWEG WI;25;1
ROTHENBURGER STR.;25/27;1
ISABELLENSTR.;2-4;1
BUCHENWEG PO;9;1
ISABELLENSTR.;27-27A;1
BUCHENWEG PO;17;1
ISABELLENSTR.;27Ä-29;1
ISABELLENSTR.;5-7;1
BUCHENPFAD;4-5;1
BUCHENPFAD;13-15;1
ISIDOR-CARO-STR.;2;1
ISIDOR-CARO-STR.;29;1
ISIDOR-CARO-STR.;37;1
ISIDOR-CARO-STR.;48-50;1
BUCHENPFAD;13;1
ISIDOR-CARO-STR.;52;1
ISIDOR-CARO-STR.;9;1
BUCHENPFAD;12;1
ISSELBURGER STR.;3-5;1
ISSELBURGER STR.;7;1
BUCHECKERNWEG;40;1
ISTANBULSTR.;2;1
ISTANBULSTR.;2-4;1
ROTHENBURGER STR.;32;1
ITTENBACHER STR.;11-13;1
IVENSHOFWEG;37;1
AACHENER STR.;557A-B;1
BRÜSSELER STR. PO;6;1
JABACHSTR.;4-6;1
JÄGERSTR. PO;4;1
BRÜSSELER STR. PO;168;1
JAHNSTR.;12-14;1
BRÜSSELER STR. PO;167;1
JAHNSTR.;1-5;1
BRÜSSELER STR. PO;165-167;1
JAHNSTR.;18;1
BRÜSSELER STR. PO;155;1
BRÜSSELER STR.;98 A;1
JAHNSTR.;24-26;1
JAHNSTR.;30-32;1
JAHNSTR.;34-32;1
BRÜSSELER STR.;94-96;1
BRÜSSELER STR.;92;1
JAHNSTR. PO;18-28;1
JAHNSTR. PO;9;1
JAKOB-BÖHME-STR.;10;1
JAKOB-BÖHME-STR.;12;1
JAKOB-BÖHME-STR.;2;1
JAKOB-BÖHME-STR.;23;1
BRÜSSELER STR.;89/93;1
BRÜSSELER STR.;88;1
BRÜSSELER STR.;85-87;1
JAKOB- BROCK- WEG;3;1
JAKOB- BROCK- WEG;5;1
BRÜSSELER STR.;8-12;1
JAKOB-KAISER-STR.;13;1
JAKOB-KAISER-STR.;3;1
JAKOB-KNEIP-STR.;17;1
JAKOB-KNEIP-STR.;17/19;1
BRÜSSELER STR.;79-83;1
JAKOB-KNEIP-STR.;34;1
JAKOB-KNEIP-STR.;40;1
JAKOB-KNEIP-STR.;42;1
BRÜSSELER STR.;79-77;1
JAKOB-RASQUIN-STR.;;1
JAKOB-SCHUPP-STR.;14;1
ROTHENBURGER STR.;57;1
JAKOB-SCHUPP-STR.;20-22;1
ROTHENBURGER STR.;5-7;1
JAKOB-SCHUPP-STR.;28;1
BRÜSSELER STR.;77/75;1
BRÜSSELER STR.;77-75;1
JAKOBSTR.;2/4;1
JAKOBSTR.;27-31;1
JAKOBSTR.;3;1
JAKOBSTR.;56-62;1
BRÜSSELER STR.;65;1
BRÜSSELER STR.;63-65;1
JAKOBSTR.;60-64;1
JAKOBSTR.;61;1
JAKOBSTR.;64-66;1
BRÜSSELER STR.;58;1
JAKOBSTR.;6/8;1
BRÜSSELER STR.;57A;1
JAKOBSTR.;83;1
JAKOB-STRÜNKER-STR.;2;1
JAKOB-STRÜNKER-STR.;35;1
ROTHENBURGER STR.;7;1
JAKOB-STURM-STR.;1;1
JAKOB-STURM-STR.;13;1
JAKOB-STURM-STR.;3;1
JAKOB-STURM-STR.;38;1
JAKOB-STURM-STR.;50;1
JAKOBUSSTR.;;1
BRÜSSELER STR.;5;1
JAKORDENSTR.;10-12;1
JAKORDENSTR.;10/12;1
JAKORDENSTR.;12;1
JAKORDENSTR.;21;1
BRÜSSELER STR.;48-50;1
JAKORDENSTR.;2/6;1
JAKORDENSTR.;4-2;1
AACHENER STR.;557 A/B;1
JAKORDENSTR.;6/8;1
JAKORDENSTR.;8-10;1
JAKORDENSTR.;8/6;1
JAN-WELLEM-STR.;2;1
ROTHENKRUGER STR.;1;1
BRÜSSELER STR.;44-44A;1
BRÜSSELER STR.;43;1
JAN-WELLEM-STR.;29;1
JAN-WELLEM-STR.;3-5;1
BRÜSSELER STR.;38;1
BRÜSSELER STR.;37;1
BRÜSSELER STR.;3-5;1
JEAN-JÜLICH-WEG;12;1
JEAN-JÜLICH-WEG;6;1
JEAN-JÜLICH-WEG;6-8;1
JEAN-KÜBBELER-STR.;11;1
AACHENER STR.;55-557;1
JEAN-KÜBBELER-STR.;15;1
ROTHGERBERBACH;2;1
JEAN-KÜBBELER-STR.;31;1
JENNERSTR.;6;1
BRÜSSELER STR.;30;1
JESSESTR.;12;1
JESSESTR.;13;1
JESSESTR.;27;1
JESSESTR.;5;1
JESUITENGASSE;108;1
JESUITENGASSE;11;1
JESUITENGASSE;116;1
JESUITENGASSE;131-131A;1
JESUITENGASSE;133;1
JESUITENGASSE;135-137;1
JESUITENGASSE;135-139;1
JESUITENGASSE;23;1
JESUITENGASSE;335;1
JESUITENGASSE;38;1
JESUITENGASSE;5;1
JESUITENGASSE;69;1
BRÜSSELER STR.;25-27;1
JOESTSTR.;18;1
ROTHGERBERBACH;4;1
BRÜSSELER STR.;19;1
BRÜSSELER STR.;17-19;1
JOHANN-BRINCK-PLATZ;9;1
JOHANN-BRINCK-STR.;1;1
JOHANN-BRINCK-STR.;3;1
BRÜSSELER STR.;14/16;1
JOHANN-CLASSEN-STR.;12;1
JOHANN-CLASSEN-STR.;75;1
JOHANN-CLASSEN-STR.;92;1
JOHANN-CLASSEN-STR.;96;1
BRÜSSELER STR.;104;1
JOHANNES-ALBERS-STR.;1;1
JOHANNES-ALBERS-STR.;29;1
JOHANNES-ALBERS-STR.;49;1
JOHANNES-ALBERS-STR.;49-57;1
JOHANNES-ALBERS-STR.;7;1
JOHANNES-ALBERS-STR.;9;1
JOHANNES-ALBERS-STR.;;1
JOHANNES-DECH-STR.;41;1
JOHANNES-DECH-STR.;63A;1
JOHANNES-MÜLLER-STR.;13;1
JOHANNES-MÜLLER-STR.;15;1
JOHANNES-MÜLLER-STR.;19;1
JOHANNES-MÜLLER-STR.;23-25;1
JOHANNES-MÜLLER-STR.;25;1
JOHANNES-MÜLLER-STR.;3;1
JOHANNES-MÜLLER-STR.;4;1
JOHANNES-MÜLLER-STR.;50;1
JOHANNES-MÜLLER-STR.;59;1
JOHANNES-MÜLLER-STR.;61;1
JOHANNES-MÜLLER-STR.;65;1
JOHANNES-MÜLLER-STR.;9;1
JOHANNES-PRASSEL-STR.;100;1
JOHANNES-PRASSEL-STR.;120;1
JOHANNES-PRASSEL-STR.;13;1
BRÜSSELER PLATZ;8;1
BRÜSSELER PLATZ;77;1
JOHANNES-PRASSEL-STR.;37-49;1
BRÜSSELER PLATZ;75;1
JOHANNES-PRASSEL-STR.;7;1
BRÜSSELER PLATZ;55;1
JOHANNESSTR. PE;13;1
JOHANNESSTR. PE;24;1
JOHANNESSTR. PE;26A;1
JOHANNESSTR. PE;33A-33D;1
JOHANNESSTR. PE;5;1
JOHANNESSTR. PE;PARK;1
ROTMILANWEG;11;1
JOHANNESSTR. PO;5;1
JOHANNESSTR. PO;9;1
JOHANNES-STUMPF-STR.;1;1
BRÜSSELER PLATZ;20-22;1
ROTMILANWEG;13;1
JOHANNISSTR.;26;1
JOHANNISSTR.;28;1
JOHANNISSTR.;4;1
JOHANNISSTR.;45/47;1
JOHANNISSTR.;5;1
JOHANNISSTR.;56-58;1
JOHANNISSTR.;56/58;1
BRÜSSELER PLATZ;1;1
BRUNOSTR.;48;1
JOHANNISSTR.;66;1
BRUNOSTR.;4-6;1
JOHANNISSTR.;69;1
BRUNOSTR.;40;1
JOHANNISSTR.;75-77;1
JOHANNISSTR.;76-80;1
JOHANNISSTR.;77-79;1
JOHANNISSTR.;84;1
JOHANNISSTR.;86;1
ROTMILANWEG;16;1
BRUNOSTR.;26-28;1
BRUNOSTR.;26-26A;1
JOHANNITERSTR.;115;1
JOHANNITERSTR.;119;1
JOHANNITERSTR.;121;1
JOHANNITERSTR.;123-125;1
JOHANNITERSTR.;17;1
JOHANNITERSTR.;23;1
JOHANNITERSTR.;36;1
JOHANNITERSTR.;37;1
BRUNOSTR.;26;1
JOHANNITERSTR.;48;1
BRUNOSTR.;25;1
BRUNOSTR.;23-27;1
BRUNOSTR.;23;1
JOHANN-MAYER-STR.;11-13;1
JOHANN-MAYER-STR.;11-9;1
ROTMILANWEG;28;1
JOHANN-MAYER-STR.;12-14;1
JOHANN-MAYER-STR.;14-16;1
BRUNOSTR.;12-14;1
BRUNOSTR.;10;1
JOHANN-MAYER-STR.;2-4;1
JOHANN-MAYER-STR.;3-5;1
BRUNNENSTR.;8;1
JOHANN-MAYER-STR.;4-6;1
BRUNNENSTR.;5;1
BRUNNENSTR.;3;1
BRUNNENSTR.;1-3;1
JOHANN-MAYER-STR.;9-11;1
JOHANN-MAYER-STR.;VW;1
JOHANN-PULLEM-STR.;20;1
JOHANN-THOMER-STR.;8;1
JOSEF-BAYER-STR.;1;1
JOSEF-BAYER-STR.;11;1
JOSEF-BAYER-STR.;12;1
ROTMILANWEG;5;1
JOSEF-BAYER-STR.;42;1
BRUNKENSTEINSTR.;3;1
BRUNKENSTEINSTR.;29-31;1
JOSEF-GOCKELN-STR.;18;1
BRUNKENSTEINSTR.;27;1
BRUNKENSTEINSTR.;15-19;1
JOSEF-GÖDECKE-STR.;;1
JOSEF-HAMACHER-PLATZ;30;1
BRUNKENSTEINSTR.;13;1
JOSEFINE-CLOUTH-STRASSE;11;1
JOSEFINE-CLOUTH-STRASSE;16;1
BRUNHILDPLATZ;22;1
JOSEFINE-CLOUTH-STRASSE;18;1
JOSEFINE-CLOUTH-STRASSE;18B;1
ROTSCHWÄNZCHENWEG;15;1
JOSEFINE-CLOUTH-STRASSE;22;1
JOSEFINE-CLOUTH-STRASSE;23;1
JOSEFINE-CLOUTH-STRASSE;24;1
JOSEFINE-CLOUTH-STRASSE;25;1
JOSEFINE-CLOUTH-STRASSE;27;1
BRUNHILDPLATZ;17;1
JOSEFINE-CLOUTH-STRASSE;32;1
JOSEFINE-CLOUTH-STRASSE;34-36;1
BRUNHILDENWEG;17-15;1
BRUKTERERSTR.;6-4;1
JOSEFINE-CLOUTH-STRASSE;43;1
JOSEFINE-CLOUTH-STRASSE;9-11;1
JOSEFSTR.;020;1
JOSEFSTR.;10;1
JOSEFSTR.;11;1
JOSEFSTR.;2;1
BRÜHLER STR.;95B;1
JOSEFSTR.;20-22;1
JOSEFSTR.;21-23;1
BRÜHLER STR.;95A;1
JOSEFSTR.;3-5;1
BRÜHLER STR.;88;1
JOSEFSTR.;48-50;1
JOSEFSTR.;50;1
JOSEFSTR.;54-62;1
JOSEFSTR.;6;1
JOSEFSTR.;63;1
JOSEFSTR.;73;1
JOSEFSTR.;77;1
BRÜHLER STR.;8;1
BRÜHLER STR.;77;1
JOSEFSTR.;87;1
JOSEFSTR.;SCHULE;1
BRÜHLER STR.;75;1
JOSEF-WIRTH-STR.;20;1
BRÜHLER STR.;74;1
JOSEPHSKIRCHPLATZ;13;1
JOSEPHSKIRCHPLATZ;7;1
JOSEPHSKIRCHPLATZ;9;1
BRÜHLER STR.;73;1
AACHENER STR.;5-449;1
JOSEPHSKIRCHSTR.;14;1
JOSEPHSKIRCHSTR.;15;1
JOSEPHSKIRCHSTR.;165;1
JOSEPHSKIRCHSTR.;177;1
BRÜHLER STR.;44B;1
BRÜHLER STR.;36-38;1
BRÜHLER STR.;34;1
BRÜHLER STR.;32;1
BRÜHLER STR.;30;1
BRÜHLER STR.;29A;1
JOSEPHSKIRCHSTR.;5;1
BRÜHLER STR.;29;1
JOSEPHSKIRCHSTR.;6-8;1
JOSEPHSKIRCHSTR.;MAZ;1
BRÜHLER STR.;289;1
BRÜHLER STR.;267-269;1
BRÜHLER STR.;257;1
JOSEPH-STELZMANN-STR.;19;1
BRÜHLER STR.;240;1
BRÜHLER STR.;24;1
JOSEPH-STELZMANN-STR.;2-4;1
BRÜHLER STR.;23-29;1
JOSEPH-STELZMANN-STR.;3A;1
BRÜHLER STR.;210-212;1
BRÜHLER STR.;21;1
BRÜHLER STR.;203-205;1
BRÜHLER STR.;203;1
ROTTERDAMER STR.;11-13;1
JOSEPH-STELZMANN-STR.;60-62;1
JOSEPH-STELZMANN-STR.;66;1
ROTTERDAMER STR.;11-19;1
BRÜHLER STR.;19;1
BRÜHLER STR.;187;1
AACHENER STR.;5443;1
ROTTERDAMER STR.;1-3;1
BRÜHLER STR.;17;1
BRÜHLER STR.;14;1
BRÜHLER STR.;118;1
BRÜHLER STR.;116-118;1
JOSEPHSTR.;29;1
JOSEPHSTR.;29-33;1
AACHENER STR.;542;1
BRÜHLER LANDSTR.;452;1
JOSEPHSTR.;4A-6;1
BRÜHLER LANDSTR.;451;1
JOSEPHSTR.;54-58;1
JOSEPHSTR.;56-58;1
JOSEPHSTR.;5-7;1
JOSEPHSTR.;64;1
BRÜHLER LANDSTR.;45;1
BRÜHLER LANDSTR.;441;1
BRÜHLER LANDSTR.;439;1
BRÜHLER LANDSTR.;438;1
JUDENPFAD;11-13;1
JUDENPFAD;21;1
BRÜGGENER STR.;24;1
BRÜGGENER STR.;1;1
JÜLICHER STR.;14-16;1
JÜLICHER STR.;15;1
JÜLICHER STR.;17;1
JÜLICHER STR.;2;1
JÜLICHER STR.;22-24;1
JÜLICHER STR.;25;1
BRÜGELMANNSTR.;16-8;1
JÜLICHER STR.;26-28;1
BRÜGELMANNSTR.;166-18;1
JÜLICHER STR.;28;1
JÜLICHER STR.;29;1
BRÜGELMANNSTR.;16-118;1
BRÜGELMANNSTR.;1-5;1
BRÜDERSTR.;7-19;1
JÜLICHER STR.;3-5;1
BRÜCK-RATHER STEINWEG;;1
JÜLICHER STR.;6-8;1
BRUCKNERSTR.;7;1
JÜLICHER STR.;ROO;1
BRUCKNERSTR.;19;1
BRUCKNERSTR.;1-3;1
JULIUSSTR.;15;1
JULIUSSTR.;19;1
JULIUSSTR.;28;1
JUNGBERGERSTR.;18;1
JUNGBERGERSTR.;20;1
BRÜCKER MAUSPFAD;613;1
BRÜCKER MAUSPFAD;609;1
ROTTERDAMER STR.;2;1
JUNGBLUTHGASSE;5;1
BRÜCKER MAUSPFAD;578;1
BRÜCKER MAUSPFAD;576;1
JUNGBLUTHSTR.;39;1
JUNGBLUTHSTR.;41;1
JUNGBLUTHSTR.;5;1
JUNGBLUTHSTR.;63;1
JUNGBLUTHSTR.;7;1
BRÜCKER MAUSPFAD;538;1
JÜNKERATHER STR.;2A;1
BRÜCKER MAUSPFAD;525;1
BRÜCKER MAUSPFAD;514;1
BRÜCKER MAUSPFAD;502;1
JÜSSENSTR.;1;1
BRÜCKER MAUSPFAD;498;1
JUSTINIANSTR.;17-19;1
JUSTINIANSTR.;9;1
BRÜCKER MAUSPFAD;49;1
ROTTERDAMER STR.;25-27;1
BRÜCKER MAUSPFAD;463;1
KAESENSTR.;15-17;1
BRÜCKER MAUSPFAD;458;1
KAESENSTR.;27;1
KAESENSTR.;3-7;1
KAESENSTR.;4;1
BRÜCKER MAUSPFAD;268;1
KAESENSTR.;6-8;1
BRÜCKENSTR. RO;8;1
BRÜCKENSTR. RO;58;1
BRÜCKENSTR. RO;50A;1
BRÜCKENSTR. RO;49;1
BRÜCKENSTR. RO;48-50;1
BRÜCKENSTR. RO;41;1
KAISERSTR.;1-1B;1
KAISERSTR.;14-20;1
KAISERSTR.;194;1
BRÜCKENSTR. RO;30;1
BRÜCKENSTR. RO;29;1
KAISERSTR.;202;1
KAISERSTR.;20-22;1
KAISERSTR.;224;1
KAISERSTR.;35A;1
KAISERSTR.;38;1
KAISERSTR.;5;1
KAISERSTR.;529;1
BRÜCKENSTR. RO;12;1
BRÜCKENSTR. RO;110;1
KAISERSTR.;6-8;1
KAISERSWERTHER STR.;1;1
KAISERSWERTHER STR.;11;1
BRÜCKENSTR.;58;1
BRÜCKENSTR.;5;1
KAISER-WILHELM-RING;11/13;1
BRÜCKENSTR.;42;1
KAISER-WILHELM-RING;14-16;1
BRÜCKENSTR.;39;1
KAISER-WILHELM-RING;15-17;1
KAISER-WILHELM-RING;15/17;1
